uniqueID,hygIndex,hipIndex,hdIndex,glieseIndex,properName,bayerDesignation,flamsteedDesignation,starConstellation,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ,distanceFromSol,starColor_r,starColor_g,starColor_b,harvardLetter,yerkesClassification,numericValue,starClassification,stellarOrbitalPeriod,escapeVelocity,numberOfCSVPlanets,numberOfPlanets,starNumber,stellarMass,stellarAge,stellarLuminosity,stellarTemperature,stellarRadius,equatorialRotationVelocity,energyRadiated,innerLimitRadius,outerLimitRadius,snowLineRadius,averageOrbitalRadius,orbitalEccentricity,minSeparationToCompanion,maxSeparationToCompanion,innerForbiddenZone,outerForbiddenZone,numberofJumpPoints,gasGiantArrangement
0068100000,2534,2540,0,GJ 3038,,,,Tuc,11.1884,1.58522,-22.2654,-1.98e-05,6.2e-05,-5.53e-06,24.9688,255,227,196,K,V,7,K7.000000V,0,1.63437e+07,0,12,0,1.37344,2.9,0.0749549,9406.72,1.9609,0,4.43982e+08,0.137344,54.9374,1.32783,0,0,0,0,0,0,2,No Gas Giant
0069100000,2547,2552,0,Gl 22A,,,,Cas,3.85564,0.550293,9.28131,-3.53e-06,8.52e-05,-8.01e-06,10.0654,255,197,111,M,V,2,M2.000000V,0,2.03581e+07,0,0,0,0.426,8.3,0.00688018,3730,0.392,0,1.09761e+07,0.0426,17.04,0.402292,0,0,15,85,5,255,0,No Gas Giant
0069200000,117993,0,0,Gl 22B,,,,,3.87944,0.553436,9.33873,-1.28e-06,8.53e-05,-4.49e-06,10.1276,255,195,112,M,V,3,M3.000000V,0.137001,1.46562e+07,0,0,1,0.406479,8.3,0.000979941,4921.02,0.721687,0,3.3253e+07,0.0406479,16.2592,0.151824,0.25,0.7,15,85,5,255,0,No Gas Giant
0070100000,2705,2711,3158,Gl 22.2,,,,Phe,15.3831,2.33087,-20.1838,2.1e-05,3.16e-05,-2.53e-05,25.4842,230,233,255,F,V,6,F6.000000V,0,1.81088e+07,0,0,0,1.23971,9,3.34503,6456.21,1.44175,0,9.85195e+07,0.123971,49.5884,8.87037,0,0,0,0,0,0,0,Epistellar Gas Giant
0071100000,2709,2715,0,,,,,Cet,22.605,3.43,-1.81654,-1.74e-06,1.19e-05,8.7e-07,22.9358,218,224,255,F,IV,9,F9.000000IV,0,2.45758e+07,0,16,0,6.76788,0.8,0.0897842,15344.1,4.27354,0,3.1432e+09,0.676788,270.715,1.45325,0,0,0,0,0,0,2,No Gas Giant
0072100000,2736,2742,3141,,,,,And,20.9946,3.23274,19.598,1.11e-05,-2.21e-05,-6.74e-06,28.9017,255,214,161,K,IV,0,K0.000000IV,0,1.89778e+07,0,10,0,0.91643,2,0.450817,5180,0.970417,0,4.08254e+07,0.091643,36.6572,3.25643,0,0,0,0,0,0,2,Eccentric Gas Giant
0073100000,2738,2743,3222,,,,,Tuc,12.8063,1.97376,-26.212,-8.55e-05,0.00011327,-3.5e-05,29.2398,255,199,142,K,V,2,K2.000000V,0,2.01221e+07,0,0,0,0.799376,8,0.283139,4981.79,0.75293,0,3.49264e+07,0.0799376,31.975,2.58072,0,0,0,0,0,0,0,Epistellar Gas Giant
0074100000,2756,2762,3196,Gl 23A,,,13 Ceti,Cet,20.9619,3.24957,-1.33191,4.63e-06,4.32e-05,-4.47e-06,21.254,236,239,255,F,V,7,F7.000000V,0,1.85162e+07,0,0,0,1.1541,5.5,3.2719,6118,1.28378,0,7.94419e+07,0.11541,46.1642,8.77287,0,0,4,12,1.33333,36,0,Epistellar Gas Giant
0074200000,117998,0,0,Gl 23B,,,,Cet,20.7594,3.2174,-1.31912,2.35e-06,4.26e-05,-2.68e-06,21.0482,255,237,222,G,V,1,G1.000000V,0.0532444,1.7397e+07,0,1,1,1.66779,5.5,1.06267,10092.1,2.10156,0,5.88224e+08,0.166779,66.7117,4.99967,0.2,0.5,4,12,1.33333,36,2,No Gas Giant
0075100000,2784,2790,3277,,,,,Phe,21.8665,3.42136,-18.405,-1.71e-05,1.37e-05,-1.78e-05,28.7853,255,247,248,G,V,8,G8.000000V,0,1.78544e+07,0,11,0,0.925916,6.2,0.755788,5467.77,1.10772,0,5.06819e+07,0.0925916,37.0366,4.2164,0,0,0,0,0,0,2,No Gas Giant
0076100000,2935,2941,3443,Gl 25A,,,,Cet,13.7995,2.26871,-6.45215,-7e-07,0.00010748,-9.13e-06,15.4012,255,209,174,K,V,1,K1.000000V,0,1.62574e+07,0,0,0,1.01089,11.2,1.22236,5249.86,1.45866,0,4.30727e+07,0.101089,40.4356,5.36218,0,0,0.27,0.33,0.09,0.99,0,Epistellar Gas Giant
0076200000,118001,0,0,Gl 25B,,,,Cet,13.9184,2.28861,-6.50758,5.74e-06,0.000107,-1.12e-05,15.5328,255,247,248,G,V,8,G8.000000V,0.0943595,1.78855e+07,0,9,1,2.02155,11.2,0.578629,11758.8,2.4101,0,1.08407e+09,0.202155,80.8621,3.68928,0.3,0.1,0.27,0.33,0.09,0.99,4,No Gas Giant
0077100000,3002,3008,0,GJ 3044,,,,Cas,14.2794,2.40588,18.7575,1.37e-05,-6.32e-06,-9.58e-06,23.6967,255,198,108,M,V,0,M0.000000V,0,1.99014e+07,0,8,0,0.62,0.45,0.0314196,3930,0.597,0,1.35264e+07,0.062,24.8,0.85969,0,0,0,0,0,0,4,Conventional Gas Giant
0078100000,3087,3093,3651,Gl 27,,,54 Piscium,Psc,10.1556,1.76163,4.00836,-1.96e-05,-2.85e-05,-3.07e-05,11.0595,255,202,157,K,V,0.5,K0.500000V,0,1.50258e+07,1,10,0,0.88,2.2,0.473805,5221,1.48648,0,4.21334e+07,0.088,35.2,3.33843,0,0,0,0,0,0,2,Eccentric Gas Giant
0079100000,3137,3143,0,Gl 27.1,,,,Phe,16.92,2.98195,-16.7386,-2.75e-05,5.22e-05,-1.85e-05,23.9866,255,204,111,M,V,4,M4.000000V,0,1.40844e+07,1,0,0,0.401779,6.1,0.0136773,5487.64,0.77244,0,5.14226e+07,0.0401779,16.0712,0.567207,0,0,0,0,0,0,0,Epistellar Gas Giant
0080100000,3163,3170,3823,Gl 29,,,,Tuc,12.4865,2.22575,-21.493,2.75e-05,0.00011343,2.59e-05,24.9563,255,239,221,G,V,0,G0.000000V,0,1.70093e+07,0,0,0,1.08811,10.5,2.39001,6029.69,1.43434,0,7.49535e+07,0.108811,43.5244,7.49794,0,0,0,0,0,0,0,Epistellar Gas Giant
0081100000,3178,3185,3795,Gl 27.2,,,,Cet,26.0147,4.65112,-11.6585,-8.23e-05,7.57e-05,-2.57e-05,28.885,255,202,157,K,V,0,K0.000000V,0,1.59261e+07,0,11,0,0.934637,10,2.54214,5379,1.40532,0,4.74699e+07,0.0934637,37.3855,7.73289,0,0,0,0,0,0,1,No Gas Giant
0082100000,3196,3203,3821,,,,,Cet,25.8779,4.65517,-3.33682,6.12e-06,1.18e-06,-1.27e-05,26.5041,255,237,222,G,V,1,G1.000000V,0,2.01799e+07,0,12,0,1.06261,3.4,0.952357,5848.39,0.995144,0,6.63372e+07,0.106261,42.5044,4.73306,0,0,0,0,0,0,2,No Gas Giant
0083100000,3198,3206,3765,Gl 28,,,,And,13.0277,2.34529,11.1812,-1.9e-05,2.69e-05,-8.53e-05,17.328,255,199,142,K,V,2,K2.000000V,0,1.95744e+07,0,13,0,0.865578,0.9,0.297577,5076.27,0.861546,0,3.76522e+07,0.0865578,34.6231,2.64571,0,0,0,0,0,0,6,Conventional Gas Giant
0084100000,3254,3261,0,GJ 1016,,,,Scl,15.994,2.92881,-10.8136,-6.92e-06,-3.48e-05,-1.97e-05,19.5274,255,238,221,K,V,9,K9.000000V,0,2.04854e+07,0,0,0,0.592,2.1,0.0194626,3918,0.538,0,1.33619e+07,0.0592,23.68,0.676615,0,0,0,0,0,0,0,Epistellar Gas Giant
0085100000,3355,3362,0,Gl 29.1,,,,And,18.6314,3.52079,13.5492,-1.08e-05,2.84e-05,6.55e-06,23.3046,255,198,109,M,V,1,M1.000000V,0,1.97582e+07,0,9,0,0.693,5.8,0.0336357,3685,0.677,0,1.04559e+07,0.0693,27.72,0.889491,0,0,0,0,0,0,1,No Gas Giant
0086100000,3371,3378,0,,,,,And,26.2266,4.97288,11.1442,-1.14e-05,5.5e-05,2.34e-06,28.9268,255,198,108,M,V,0,M0.000000V,0,7.9196e+06,0,6,0,0.190503,7.8,0.0174904,3994.77,1.15837,0,1.44403e+07,0.0190503,7.62014,0.641419,0,0,0,0,0,0,2,Conventional Gas Giant
0087100000,3411,3418,0,Gl 30,,,,And,16.7783,3.22701,11.4572,-5.69e-06,-2.17e-05,-4.93e-05,20.5719,255,216,181,K,V,5,K5.000000V,0,1.61429e+07,0,12,0,1.4451,8.8,0.118686,8551.63,2.11488,0,3.03255e+08,0.14451,57.804,1.67087,0,0,0,0,0,0,4,No Gas Giant
0088100000,3413,3419,4128,Gl 31,Diphda,Beta Ceti,16 Ceti,Cet,27.5836,5.31046,-9.11979,7.82e-06,3.55e-05,2.5e-07,29.5334,255,231,196,G,II,9.5,G9.500000II,0,7.97735e+06,0,13,0,2.8,7.8,116.091,4853,16.78,0,3.14523e+07,0.28,112,52.2567,0,0,0,0,0,0,3,No Gas Giant
0089100000,3485,3493,0,Gl 31.2A,,,,Cet,29.172,5.75229,-10.2072,2.65e-05,4.73e-05,1.75e-05,31.4367,255,227,196,K,V,7,K7.000000V,0,1.56249e+07,0,0,0,1.33312,11.1,0.0435311,8956.43,2.08251,0,3.64881e+08,0.133312,53.3247,1.01191,0,0,0,0,0,0,0,Epistellar Gas Giant
0090100000,3490,3497,4308,Gl 31.5,,,,Tuc,8.92218,1.76075,-20.0943,-3.38e-05,1.05e-05,-0.00012376,22.0556,255,243,236,G,V,6,G6.000000V,0,1.17071e+07,1,10,0,0.83,6.5,1.01672,5685,2.30956,0,5.92289e+07,0.083,33.2,4.89037,0,0,0,0,0,0,2,Conventional Gas Giant
0091100000,3497,3505,4247,Gl 31.3,,,,Cet,24.3257,4.80999,-10.0216,1.78e-05,-5.21e-06,4.7e-06,26.7451,244,241,255,F,V,3,F3.000000V,0,1.94987e+07,0,10,0,1.50953,5.6,5.08628,6972.28,1.51419,0,1.34002e+08,0.150953,60.3812,10.9381,0,0,0,0,0,0,2,No Gas Giant
0092100000,3527,3535,4256,Gl 31.4,,,,Cet,21.1396,4.21276,0.671951,1.28e-05,-2.68e-06,-5.96e-05,21.5657,255,205,152,K,V,3,K3.000000V,0,1.50508e+07,0,11,0,1.18676,1.05,0.248657,7972.13,1.99799,0,2.29038e+08,0.118676,47.4703,2.41848,0,0,0,0,0,0,3,No Gas Giant
0093100000,3551,3559,4307,GJ 1020,,,18 Ceti,Cet,29.625,5.95705,-6.91018,-1.83e-05,-8.63e-06,-2.72e-05,30.9981,255,239,221,G,V,0,G0.000000V,0,1.79713e+07,0,12,0,1.67084,0.65,2.90269,10282.4,1.973,0,6.33859e+08,0.167084,66.8336,8.26308,0,0,0,0,0,0,1,No Gas Giant
0094100000,3575,3583,4391,GJ 1021,,,,Phe,10.0274,2.02916,-11.1852,-6.23e-06,1.25e-05,1.25e-05,15.1584,255,244,235,G,V,3,G3.000000V,0,2.03812e+07,0,10,0,1.02559,6.9,0.957635,5916.54,0.9416,0,6.94837e+07,0.102559,41.0236,4.74615,0,0,0,0,0,0,4,Conventional Gas Giant
0095100000,3580,3588,4378,Gl 32A,,,,Phe,11.5372,2.33703,-10.5654,-2.83e-05,1.79e-05,1.34e-05,15.8178,255,216,181,K,V,5,K5.000000V,0,1.66528e+07,0,9,0,1.42054,4.8,0.152195,8290.45,1.95359,0,2.6787e+08,0.142054,56.8218,1.89209,0,0,0.36,0.44,0.12,1.32,2,No Gas Giant
0095200000,118017,0,0,Gl 32B,,,,Phe,11.6861,2.36723,-10.702,-2.59e-05,1.36e-05,9.3e-06,16.0231,255,227,196,K,V,7,K7.000000V,4.76385,1.62581e+07,0,10,1,1.39955,4.8,0.0531618,9300.11,2.0193,0,4.24193e+08,0.139955,55.9821,1.11826,4,0.1,0.36,0.44,0.12,1.32,2,No Gas Giant
0096100000,3637,3645,4449,,,,,Cet,28.0822,5.79966,-2.22003,2.3e-05,1.03e-05,-3.97e-05,28.7604,255,202,157,K,V,0,K0.000000V,0,1.81189e+07,0,0,0,0.949176,11.1,0.675461,5441,1.10264,0,4.96966e+07,0.0949176,37.967,3.98604,0,0,5,15,1.66667,45,0,Epistellar Gas Giant
0096200000,118020,0,0,Wo 9029B,,,,,19.2138,4.04025,-14.7712,-2.04e-05,-2.51e-05,-3.34e-05,24.57,255,197,111,M,V,2.5,M2.500000V,0.119521,9.81053e+06,0,0,1,0.144609,11.1,0.000331742,3376.31,0.57301,0,7.36854e+06,0.0144609,5.78437,0.0883369,0.25,0.5,5,15,1.66667,45,0,No Gas Giant
0097100000,3749,3757,0,,,,,,23.1524,4.94466,-2.12767,-5.67e-06,2.04e-05,-1.43e-05,23.7699,255,197,111,M,V,2.5,M2.500000V,0,9.7764e+06,0,5,0,0.148172,1.25,0.00744732,3557.36,0.591232,0,9.08074e+06,0.0148172,5.92687,0.418545,0,0,0,0,0,0,2,No Gas Giant
0098100000,3759,3765,4628,Gl 33,96 G. Psc,,,Psc,7.25837,1.5555,0.686093,-1.2e-05,2.55e-05,-4.2e-05,7.4549,255,199,142,K,V,2.5,K2.500000V,0,1.94828e+07,0,9,0,0.769424,2.5,0.244794,4937,0.773064,0,3.36871e+07,0.0769424,30.7769,2.39962,0,0,0,0,0,0,2,No Gas Giant
0099100000,3802,3810,4676,Gl 34.1,,,64 Piscium,Psc,21.9242,4.75806,6.83353,1.02e-05,1.95e-06,-2.08e-05,23.4522,230,234,255,F,V,8,F8.000000V,0,1.85674e+07,0,0,0,3.09389,8.7,4.49159,6272,3.42258,0,8.77477e+07,0.309389,123.756,10.2788,0,0,0,0,0,0,0,Epistellar Gas Giant
0100100000,3805,3813,0,GJ 3059,,,,Phe,13.5198,2.93721,-16.5731,-2.26e-05,2.28e-05,-1.44e-05,21.5889,255,197,111,M,V,2,M2.000000V,0,1.99227e+07,0,9,0,0.613,13.2,0.0201558,3878,0.589,0,1.28246e+07,0.0613,24.52,0.68856,0,0,0,0,0,0,2,No Gas Giant
0101100000,3814,3821,4614,Gl 34A,,Eta Cassiopeiae,24 Cassiopeiae,Cas,3.09846,0.674227,5.03838,1.11e-05,3.45e-05,-1.5e-06,5.9531,224,229,255,F,V,9,F9.000000V,0,1.90778e+07,0,8,0,1.0573,1.5,1.27526,5919,1.10787,0,6.95993e+07,0.10573,42.2918,5.47699,0,0,0.45,0.45,0.15,1.35,3,No Gas Giant
0101200000,118021,0,0,Gl 34B,,,,Cas,3.0984,0.673787,5.03855,1.1e-05,3.48e-05,1.26e-06,5.9527,255,227,196,K,V,7,K7.000000V,6.13943,1.55771e+07,0,9,1,1.36029,1.5,0.0305914,9467.25,2.138,0,4.5552e+08,0.136029,54.4114,0.848285,4.5,0,0.45,0.45,0.15,1.35,3,No Gas Giant
0102100000,3820,3829,0,Gl 35,Van Maanen's Star,,,,4.14696,0.903519,0.400348,5.35e-05,3.77e-05,-5.06e-05,4.2626,159,181,255,D,,7.5,D7.500000,0,1.52411e+08,0,10,0,0.67,8.3,0.00017832,6110,0.011,0,7.90272e+07,0.067,26.8,0.0647652,0,0,0,0,0,0,4,No Gas Giant
0103100000,3842,3850,4747,Gl 36,,,,Cet,16.7771,3.67688,-7.36579,-1.26e-06,4.77e-05,7.94e-06,18.6881,255,247,248,G,V,8,G8.000000V,0,2.00133e+07,0,11,0,0.9224,0.95,0.419952,5305,0.878276,0,4.49111e+07,0.09224,36.896,3.14298,0,0,0,0,0,0,6,No Gas Giant
0104100000,3866,3876,4635,,,,,Cas,7.06842,1.55974,20.3837,-3.73e-05,3.15e-05,-2.04e-05,21.631,255,199,142,K,V,2.5,K2.500000V,0,1.94782e+07,0,0,0,0.887665,9.5,0.323594,5109.7,0.892279,0,3.86539e+07,0.0887665,35.5066,2.75894,0,0,0,0,0,0,0,Epistellar Gas Giant
0105100000,3869,3879,4838,,,,,Phe,16.2432,3.58655,-23.4011,3.45e-06,1.34e-05,4.44e-06,28.7109,255,210,161,K,V,4.5,K4.500000V,0,1.6441e+07,0,10,0,1.02492,6.5,0.113763,6403.79,1.44606,0,9.53588e+07,0.102492,40.9967,1.63584,0,0,0,0,0,0,3,No Gas Giant
0106100000,3899,3909,4813,Gl 37,,Phi-2 Ceti,19 Ceti,Cet,15.1132,3.35926,-2.90978,8.62e-06,-1.57e-05,-1.87e-05,15.753,236,239,255,F,V,7,F7.000000V,0,1.92244e+07,0,0,0,1.20491,7.8,1.84842,6270.16,1.24337,0,8.76448e+07,0.120491,48.1964,6.59389,0,0,0,0,0,0,0,Epistellar Gas Giant
0107100000,3927,3937,0,GJ 3060A,,,,Psc,10.4911,2.35245,4.97176,-1.51e-06,1.13e-05,-2.18e-06,11.8455,255,204,111,M,V,4,M4.000000V,0,1.44983e+07,0,0,0,0.401043,0.35,0.00191955,5303.67,0.727624,0,4.48662e+07,0.0401043,16.0417,0.212492,0,0,0,0,0,0,0,Epistellar Gas Giant
0108100000,3969,3979,4915,,,,,Cet,20.9038,4.74739,-1.89023,-7.12e-06,2.64e-05,-1.24e-05,21.5193,255,241,229,G,V,5,G5.000000V,0,2.0023e+07,0,10,0,0.982022,0,0.651029,5668,0.934142,0,5.85236e+07,0.0982022,39.2809,3.91329,0,0,0,0,0,0,4,No Gas Giant
0109100000,3988,3998,4913,Gl 39,,,,Psc,19.7331,4.49797,6.86606,1.36e-05,8.84e-06,-2.41e-05,21.3721,255,222,195,K,V,6,K6.000000V,0,1.63786e+07,0,12,0,1.39788,1.65,0.0815831,8530.44,1.98732,0,3.0026e+08,0.139788,55.9153,1.38529,0,0,0,0,0,0,7,No Gas Giant
0110100000,4002,4012,0,Gl 38,,,,Cas,9.48222,2.16725,15.7502,-7.02e-05,0.0001282,4.66e-06,18.5117,255,198,108,M,V,0,M0.000000V,0,2.06369e+07,0,0,0,0.555,11.4,0.016248,3848,0.497,0,1.24323e+07,0.0555,22.2,0.618218,0,0,0,0,0,0,0,Epistellar Gas Giant
0111100000,4012,4022,4967,Gl 40A,,,,Cet,14.0386,3.21314,-6.08646,-4.13e-06,4.67e-05,-2.54e-05,15.6348,255,216,181,K,V,5,K5.000000V,0,1.58636e+07,0,0,0,1.38019,0,0.0559758,9033.96,2.09162,0,3.77681e+08,0.138019,55.2074,1.14747,0,0,0.4,0.4,0.133333,1.2,0,Epistellar Gas Giant
0111200000,118026,0,0,Gl 40B,,,,,13.6434,3.12455,-5.91531,-1.76e-05,4.24e-05,-1.81e-05,15.1953,255,195,112,M,V,3,M3.000000V,5.97463,1.46305e+07,0,4,1,0.412721,0,2.42e-05,5184.37,0.735338,0,4.09635e+07,0.0412721,16.5089,0.0238588,4,0,0.4,0.4,0.133333,1.2,2,No Gas Giant
0112100000,4051,4061,0,,,,,Psc,29.0778,6.71327,11.2069,-5.5e-07,2.79e-05,-1.53e-05,31.8776,255,227,196,K,V,7,K7.000000V,0,1.65128e+07,0,0,0,1.41628,11.5,0.0216172,9429.8,1.98088,0,4.48355e+08,0.141628,56.6511,0.713086,0,0,0,0,0,0,0,Epistellar Gas Giant
0113100000,4057,4067,0,,,,,Psc,26.6123,6.16302,3.25876,-7.9e-07,5.06e-06,-3.15e-06,27.5103,255,227,196,K,V,7,K7.000000V,0,1.59119e+07,0,12,0,1.38831,8.4,0.0125545,8955.75,2.09118,0,3.64771e+08,0.138831,55.5323,0.543428,0,0,0,0,0,0,1,No Gas Giant
0114100000,4139,4148,5133,Gl 42,,,,Scl,11.9034,2.80391,-7.16244,-1.47e-05,4.03e-05,5.47e-06,14.1723,255,199,142,K,V,2.5,K2.500000V,0,1.50664e+07,0,0,0,0.900868,1.3,0.241435,5999.52,1.51354,0,7.34643e+07,0.0900868,36.0347,2.3831,0,0,0,0,0,0,0,Epistellar Gas Giant
0115100000,4142,4151,5015,Gl 41,,,,Cas,8.81032,2.07739,16.4137,-1.72e-06,-6.8e-06,2.61e-05,18.7441,224,229,255,F,V,9,F9.000000V,0,1.75316e+07,0,11,0,1.28103,11.2,3.6779,6114.22,1.58953,0,7.92458e+07,0.128103,51.2414,9.30126,0,0,0,0,0,0,2,No Gas Giant
0116100000,4171,4189,0,,,,,Phe,17.5457,4.16359,-15.808,-1.52e-05,-1.82e-06,-1.74e-05,23.9808,255,198,109,M,V,1,M1.000000V,0,9.4415e+06,0,8,0,0.208853,4.4,0.00854279,4372.51,0.893531,0,2.07269e+07,0.0208853,8.35413,0.448272,0,0,0,0,0,0,1,No Gas Giant
0117100000,4213,4223,0,,,,,And,18.1293,4.34305,19.2673,-1.55e-05,3.69e-05,6.31e-06,26.8097,255,198,108,M,V,0,M0.000000V,0,8.24706e+06,0,7,0,0.190227,6,0.0225113,3954.02,1.06665,0,1.38602e+07,0.0190227,7.60907,0.727682,0,0,0,0,0,0,2,Conventional Gas Giant
0118100000,4280,4290,5294,Gl 42.1,,,,And,25.7681,6.30397,11.8667,8.41e-06,-2.47e-05,-2.67e-05,29.0613,255,241,229,G,V,5,G5.000000V,0,2.00828e+07,0,9,0,1.03713,7.1,0.799466,5778.95,0.980695,0,6.32423e+07,0.103713,41.4852,4.33652,0,0,0,0,0,0,1,Eccentric Gas Giant
0119100000,4343,4353,5425,GJ 3065,,,,Scl,25.6916,6.38431,-15.0852,6.52e-06,6.17e-05,1.76e-05,30.4692,255,210,161,K,V,4.5,K4.500000V,0,1.64078e+07,0,10,0,1.06061,8.8,0.137911,6544.35,1.50246,0,1.04011e+08,0.106061,42.4242,1.80112,0,0,0,0,0,0,3,No Gas Giant
0120100000,4433,4443,0,,,,,Cet,23.5234,5.95676,-4.97615,3.4e-07,-2.49e-05,-2.82e-05,24.7709,255,198,108,M,V,0,M0.000000V,0,7.93132e+06,0,6,0,0.190643,1.5,0.0188799,4021.09,1.15579,0,1.48247e+07,0.0190643,7.62572,0.66641,0,0,0,0,0,0,2,No Gas Giant
0121100000,4444,4454,5351,GJ 3066,,,,Cas,8.47484,2.15523,22.8322,-1.33e-05,8.41e-05,-5.71e-05,24.4499,255,210,161,K,V,4,K4.000000V,0,1.63453e+07,0,0,0,1.42847,2.5,0.117058,8307.72,2.03908,0,2.70109e+08,0.142847,57.1388,1.65936,0,0,0,0,0,0,0,Epistellar Gas Giant
0122100000,4458,4468,0,,,,,Phe,17.5425,4.47732,-22.83,-1.86e-05,1.03e-05,-1.23e-05,29.1375,255,198,108,M,V,0,M0.000000V,0,8.5117e+06,0,6,0,0.202333,5.7,0.0363747,4013.7,1.06509,0,1.4716e+07,0.0202333,8.09333,0.925,0,0,0,0,0,0,7,Conventional Gas Giant
0123100000,4463,4473,5633,Gl 45,,,,Tuc,8.86952,2.26613,-17.3965,-8.73e-06,9.89e-05,-4.28e-06,19.658,255,222,195,K,V,6.5,K6.500000V,0,1.68302e+07,0,10,0,1.07354,3.7,0.0533581,6690.01,1.4454,0,1.13584e+08,0.107354,42.9415,1.12032,0,0,0,0,0,0,8,Conventional Gas Giant
0124100000,4559,4569,0,Gl 46,,,,Scl,10.5686,2.75615,-5.77247,9.99e-06,8.27e-05,-3.64e-05,12.3533,255,195,112,M,V,3,M3.000000V,0,1.44216e+07,0,0,0,0.397294,6.6,0.00260375,4765.4,0.728509,0,2.9242e+07,0.0397294,15.8918,0.247481,0,0,0,0,0,0,0,Eccentric Gas Giant
0125100000,4681,4691,0,GJ 2018,,,,Scl,27.4663,7.39916,-13.6377,-1.79e-05,6.22e-05,-2.36e-06,31.5457,255,210,161,K,V,4.5,K4.500000V,0,1.60518e+07,0,11,0,1.02045,3.3,0.0899498,6250.66,1.51042,0,8.65594e+07,0.102045,40.8182,1.45459,0,0,0,0,0,0,2,No Gas Giant
0126100000,4835,4845,0,GJ 3072,,,,Cet,19.3093,5.38691,-3.68788,-2.3e-05,-4.24e-06,-1.37e-05,20.3832,255,198,108,M,V,0,M0.000000V,0,8.00927e+06,0,8,0,0.19257,12.3,0.0342295,3915.23,1.14486,0,1.33241e+07,0.019257,7.70278,0.897308,0,0,0,0,0,0,4,No Gas Giant
0127100000,4839,4849,6101,GJ 3071,,,,Psc,20.2833,5.66412,1.86521,8.03e-06,3.84e-05,2.44e-05,21.1416,255,199,142,K,V,2,K2.000000V,0,1.68895e+07,0,7,0,0.713545,1.3,0.212031,4533,0.953982,0,2.39417e+07,0.0713545,28.5418,2.23327,0,0,0,0,0,0,4,No Gas Giant
0128100000,4845,4855,6156,,,,,Cet,27.7728,7.7624,-11.4236,-1.13e-05,3.38e-05,-4.48e-06,31.0174,255,248,252,G,V,9,G9.000000V,0,1.85374e+07,0,12,0,2.26832,2.5,0.574381,12381.8,2.51743,0,1.33276e+09,0.226832,90.733,3.67571,0,0,0,0,0,0,4,No Gas Giant
0129100000,4847,4856,0,Gl 48,,,,Cas,2.4932,0.697723,7.81913,-4.63e-06,7.11e-05,-4e-06,8.2366,255,195,112,M,V,3,M3.000000V,0,2.06538e+07,0,9,0,0.519,5.7,0.00602005,3471,0.464,0,8.23058e+06,0.0519,20.76,0.376307,0,0,0,0,0,0,2,No Gas Giant
0130100000,4862,4872,0,Gl 49,,,,Cas,4.45132,1.24802,8.82229,-1.58e-05,3.22e-05,-3.07e-06,9.9602,255,197,111,M,V,1.5,M1.500000V,0,2.04647e+07,1,9,0,0.593,1.8,0.0129539,3636,0.54,0,9.91077e+06,0.0593,23.72,0.552003,0,0,0,0,0,0,3,No Gas Giant
0131100000,4897,4907,5996,,,,,Cas,8.70389,2.45285,23.8395,2.09e-06,2.93e-05,-2.54e-05,25.4972,255,241,229,G,V,5,G5.000000V,0,1.97017e+07,0,0,0,1.00558,10.1,0.483949,5355,0.988004,0,4.66283e+07,0.100558,40.2232,3.37397,0,0,0,0,0,0,0,Epistellar Gas Giant
0132100000,4918,4927,0,GJ 1026A,,,,Psc,14.6638,4.15193,5.57651,-1.56e-05,5.05e-05,3.28e-06,16.2285,255,195,112,M,V,3,M3.000000V,0,2.06604e+07,0,6,0,0.535,6.9,0.00655239,2969,0.478,0,4.40608e+06,0.0535,21.4,0.392592,0,0,60,1140,20,3420,3,Conventional Gas Giant
0132200000,118039,0,0,GJ 1026B,,,,,15.4457,4.37338,5.87433,-1.56e-05,5.06e-05,3.3e-06,17.094,255,204,111,M,V,3.5,M3.500000V,1429.23,1.41869e+07,0,0,1,0.310936,6.9,0.00278997,4116.76,0.58918,0,1.62867e+07,0.0310936,12.4374,0.256178,120,0.9,60,1140,20,3420,0,No Gas Giant
0133100000,4957,4967,0,,,,,And,21.7439,6.20097,19.5572,1.04e-05,2.13e-05,-1.83e-05,29.8954,255,198,108,M,V,0,M0.000000V,0,8.33076e+06,0,8,0,0.20788,2.1,0.0342926,4147.42,1.14234,0,1.67773e+07,0.020788,8.31519,0.898135,0,0,0,0,0,0,1,No Gas Giant
0134100000,5017,5027,6378,Wo 9036,,,,Scl,20.7975,6.00313,-10.3736,-1.17e-05,-7.52e-06,-3.45e-05,24.0038,255,216,181,K,V,5,K5.000000V,0,1.64304e+07,0,12,0,1.42519,10.1,0.0614328,8444.35,2.0134,0,2.88321e+08,0.142519,57.0076,1.2021,0,0,0,0,0,0,3,Conventional Gas Giant
0135100000,5031,5041,0,,,,,Psc,25.2564,7.30669,12.8918,-1.33e-05,4.3e-05,1.72e-06,29.2826,255,227,196,K,V,7,K7.000000V,0,1.64513e+07,0,12,0,1.403,3.2,0.0733162,8792.17,1.97702,0,3.3884e+08,0.1403,56.1202,1.31323,0,0,0,0,0,0,1,No Gas Giant
