uniqueID,numberOfStars,systemAge,gardenWorldPresent,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ
0275000000,1,0,0,19.1776,13.1738,-16.6675,-1.46e-05,6.09e-05,3.13e-05
0276000000,1,10.6,0,20.0606,13.7903,0.747076,-2.84e-06,5.05e-05,4.47e-05
0277000000,1,0,0,9.36139,6.49272,-5.54317,2.27e-05,-5.3e-07,2.14e-05
0278000000,1,2.9,0,9.25684,6.43175,-8.42576,-4.19e-06,0.00011289,1.27e-06
0279000000,1,8.4,0,16.0938,11.3441,-15.9639,-1.68e-05,2.02e-05,-2.56e-06
0280000000,1,0,0,13.2193,9.36026,21.9386,2.46e-05,-2.71e-05,-3.27e-06
0281000000,1,13.3,0,21.2926,15.1515,-3.15299,-2.13e-05,3.13e-05,6.48e-06
0282000000,1,1.85,0,23.7157,16.9203,-5.54558,-4.79e-06,2.37e-05,-1.39e-05
0283000000,1,0.45,0,6.51445,4.65719,8.85637,-2.95e-05,-5.7e-06,-2.67e-05
0284000000,1,11.2,0,16.3306,11.7069,-8.86906,1.6e-06,2.7e-05,-8.03e-06
0285000000,1,0,0,21.4421,15.4992,11.0864,-2.61e-06,1.4e-05,-1.46e-05
0286000000,1,11.1,0,13.0862,9.4852,18.8123,4e-07,-6.9e-07,7e-08
0287000000,1,1.5,0,19.0506,13.9129,-20.3915,-1.11e-05,3.48e-05,1.18e-05
0288000000,1,9,0,24.9438,18.4623,3.14108,-2.45e-05,4.81e-05,1.35e-05
0289000000,1,11.7,0,14.151,10.6158,-10.5916,-2.99e-05,3.35e-05,-6.34e-06
0290000000,2,2.1,0,26.8938,20.2229,2.60816,-4.95e-06,1.957e-05,3.73e-05
0291000000,2,0.7,0,35.0319,26.5838,27.758,-8.32e-05,7.06e-05,1.874e-05
0292000000,1,6.4,0,21.6796,16.4569,15.6713,3.06e-05,1.07e-05,3.05e-05
0293000000,1,0,0,20.2491,15.3854,5.44691,-1.99e-06,-9.4e-07,1.01e-05
0294000000,3,5.2,0,42.9189,32.5991,-19.6145,-6.93e-05,0.0001635,5.148e-05
0295000000,1,2,0,21.0363,16.1822,2.44529,1.88e-05,2.61e-05,-3.5e-07
0296000000,1,5.1,0,21.2196,16.535,-7.34595,2.92e-06,-1.07e-05,-1.57e-05
0297000000,1,0,0,20.2896,15.8644,-7.01918,-2e-05,-2.9e-05,-1.05e-05
0298000000,1,5.8,0,22.7153,17.8916,7.76653,7.13e-06,2.75e-06,7.51e-06
0299000000,1,11.2,0,5.31165,4.1867,-21.6977,6.69e-06,2.5e-05,6.47e-06
0300000000,1,1,0,6.5464,5.22481,-8.03108,1.32e-05,1.47e-05,-4.16e-05
0301000000,1,6.8,0,9.91744,8.023,4.69845,-2.46e-05,1.46e-06,-1.66e-05
0302000000,1,4.9,0,15.1573,12.2755,-8.48949,-5.07e-06,7.11e-06,1.23e-06
0303000000,1,0.35,0,22.0302,17.8418,-14.5558,-1.67e-05,2e-06,-2.28e-05
0304000000,2,10.7,0,11.0964,8.99939,1.72367,-4.8e-05,0.0001236,0.0001064
0305000000,1,11.3,0,20.0375,16.3052,-17.827,-5.63e-05,1.49e-05,-4.98e-05
0306000000,1,11.7,0,18.679,15.2201,-1.32861,-1.65e-05,3.53e-05,6.12e-06
0307000000,1,11.1,0,16.4386,13.4281,-14.6308,-6.12e-06,-7.94e-06,-3.27e-05
0308000000,1,10.9,0,6.01074,4.94958,-12.8331,6.27e-06,1.26e-05,7.8e-06
0309000000,1,6.7,0,6.82606,5.67815,-14.3132,2.61e-06,1.6e-07,1.31e-06
0310000000,2,5.3,0,36.4294,30.4506,-9.98096,-7.09e-06,4.17e-05,-6.04e-05
0311000000,1,0,0,16.4288,13.8107,-3.57347,5.26e-06,-1.47e-05,-7.52e-06
0312000000,1,8.5,0,17.8022,15.0327,0.487531,4.08e-05,7.61e-05,2.78e-05
0313000000,1,9,0,17.2243,14.6116,-0.274253,-9.4e-06,2.35e-05,-1.38e-05
0314000000,1,8,0,14.0373,12.0154,15.6113,-1.77e-06,-4.11e-06,-3.14e-05
0315000000,1,11,0,8.23347,7.06678,-13.3039,2.4e-07,3.68e-05,-7.5e-07
0316000000,1,9.4,0,4.42157,3.81818,-8.07554,-8.2e-07,1.53e-06,2.7e-07
0317000000,3,4.9,0,56.4796,48.6769,4.27772,2.197e-05,-4.82e-05,-5.52e-05
0318000000,1,6.2,0,13.4724,11.6443,6.28111,-4.35e-06,4.88e-05,8.6e-06
0319000000,1,10.7,0,14.77,12.7908,-20.557,-2.78e-05,-1.09e-05,-7.57e-05
0320000000,1,6.7,0,20.4913,17.7951,-4.21568,-6.1e-05,5.6e-05,-0.00010019
0321000000,2,8.1,0,11.0126,9.58927,16.9345,6.64e-06,5.35e-05,3.22e-05
0322000000,1,8.5,0,5.10977,4.45198,3.23593,4.47e-06,4.57e-05,1.11e-06
0323000000,1,8.6,0,19.0806,16.7248,4.52607,3e-08,4.74e-05,1.72e-06
0324000000,1,9.2,0,10.131,8.89275,-4.52944,4.2e-06,3.4e-05,-5.97e-06
0325000000,1,6.6,0,12.252,10.8074,16.3082,-2.29e-05,4.1e-05,-9.97e-06
0326000000,1,10.5,0,17.4784,15.4981,11.2172,-3.79e-06,3.67e-05,-1.06e-05
0327000000,1,9,0,11.7256,10.4002,3.26727,-2.72e-06,2.51e-05,-1.36e-05
0328000000,1,6.9,0,15.8129,14.0782,-9.02469,-1.71e-05,2.85e-05,1.45e-05
0329000000,1,5.8,0,17.8811,16.0905,13.1764,1.42e-05,-1.7e-05,1.6e-06
0330000000,1,0.35,0,21.5411,19.4142,-6.03871,1.43e-06,-1.12e-05,-3.09e-05
0331000000,1,3.7,0,16.2934,14.6903,11.2111,-8.46e-06,3.49e-05,-8.42e-06
0332000000,1,5.8,0,14.7913,13.3357,10.18,-1.55e-05,2.52e-05,-1.05e-05
0333000000,1,4.5,0,13.0662,11.9035,23.4757,1.33e-05,2.02e-05,-1.76e-05
0334000000,1,8.7,0,5.72596,5.25433,-10.3652,2.36e-05,1.17e-05,1.89e-05
0335000000,1,0.2,0,16.0941,14.8272,6.15512,-3.48e-05,1.88e-05,-4.89e-05
0336000000,1,9.8,0,19.9391,18.5471,5.11841,1.36e-05,-9.54e-06,-1.82e-05
0337000000,1,4,0,22.1631,20.6206,-4.3997,-3.23e-06,3.18e-06,-1.36e-06
0338000000,1,0,0,8.80993,8.22395,8.24882,-4.73e-05,5.22e-05,-8.42e-05
0339000000,1,10.8,0,14.9256,13.9583,-13.5006,3.36e-06,7.34e-05,-3.35e-05
0340000000,1,7.7,0,3.77091,3.52781,-10.439,1.67e-05,9.13e-05,-7.04e-05
0341000000,1,11.2,0,9.97711,9.3348,27.2963,-1.09e-05,2.59e-05,-1.77e-05
0342000000,1,8.4,0,17.9944,16.8414,12.5443,9.37e-06,1.06e-05,-2.77e-05
0343000000,1,0,0,7.36773,6.90277,-2.28817,-1.51e-06,2.6e-05,-1.35e-05
0344000000,1,5.8,0,21.2028,19.8916,1.66644,-9.86e-06,1.06e-05,-9.6e-07
0345000000,2,8.6,0,34.3505,32.6099,-34.2975,-0.0001163,8.97e-05,-4.08e-05
0346000000,1,0,0,18.5546,17.8072,7.52467,-1.71e-05,2.03e-05,-5.89e-06
0347000000,1,1.7,0,18.9163,18.1697,-12.3564,-3.54e-05,2.75e-05,-1.37e-05
0348000000,3,0,0,44.5033,42.8374,31.3014,-2.2e-06,0.0001203,-2.844e-05
0349000000,1,2.9,0,9.16356,8.84518,23.4776,-5.32e-06,2.1e-05,2.82e-05
0350000000,3,1.15,0,46.0711,44.9715,-29.9818,5.878e-05,6.707e-05,-5.187e-05
0351000000,1,10.9,0,18.6041,18.4221,13.2105,1.72e-05,1.38e-05,3.09e-05
0352000000,1,1,0,17.0855,17.0924,3.28894,-2.78e-05,2.74e-05,2.3e-06
0353000000,1,0,0,21.8238,21.9387,3.24482,-2.57e-05,0.00012347,-1.67e-05
0354000000,1,8.1,0,6.33144,6.43485,-2.69005,8.97e-06,-1.44e-05,-1.33e-05
0355000000,1,7.9,0,13.1717,13.4374,16.5838,-6.36e-06,-3.56e-06,7.93e-06
0356000000,1,10.7,0,17.4198,17.7872,-10.8896,5.25e-06,-2.21e-05,-2.71e-06
0357000000,1,8.4,0,12.9095,13.1866,9.24467,-5.33e-06,2.81e-05,-1.07e-05
0358000000,1,2.6,0,13.0011,13.3034,-6.10368,-2.39e-05,3.01e-05,1.47e-05
0359000000,1,8.3,0,21.4047,22.1356,3.30882,-2.56e-05,2.36e-05,7.23e-06
0360000000,1,11,0,7.97259,8.26745,21.3358,-9.89e-06,0.00011174,-3.52e-05
0361000000,1,10.1,0,9.95833,10.5348,0.497411,-3.96e-05,-1.99e-06,-6.61e-05
0362000000,1,1.2,0,14.2629,15.1427,17.6786,2.11e-05,-5.17e-05,-5.34e-05
0363000000,1,5.7,0,20.5111,21.863,-7.34218,2.88e-06,1.33e-06,-4.09e-05
0364000000,1,1.55,0,11.5425,12.3702,-9.07937,1.95e-05,-2.54e-05,-9.8e-06
0365000000,1,9.9,0,19.4648,20.8938,-13.1702,-2.85e-05,3.72e-05,1.69e-05
0366000000,1,1.45,0,14.1894,15.2388,18.0721,1.96e-06,2.57e-06,2.54e-06
0367000000,1,12.2,0,7.35182,7.90969,-18.8347,-8e-06,2.39e-05,6.93e-06
0368000000,1,4.1,0,12.8599,13.8399,-8.47993,-5.09e-06,-4.36e-06,-1.48e-05
0369000000,1,3.7,0,19.7574,21.2667,-13.026,-5.43e-06,-9.63e-06,-2.4e-05
0370000000,1,4.2,0,18.2719,19.7447,-12.4804,-1.82e-05,2.81e-05,1.78e-05
0371000000,1,6.1,0,4.63479,5.01683,8.02907,-2.27e-05,7.05e-05,3.55e-05
0372000000,1,4.9,0,3.48496,3.77247,20.6618,2.42e-05,5.56e-05,2.16e-05
0373000000,1,1.35,0,15.0958,16.3971,-20.4092,-1.23e-05,5.6e-05,3.59e-05
0374000000,1,3.7,0,7.44924,8.09484,11.2858,3.39e-05,-1.16e-05,-2.73e-05
0375000000,1,2.5,0,17.194,18.8056,5.43965,-2.01e-05,2.39e-05,-1.9e-05
0376000000,1,10.1,0,11.3527,12.4173,1.74128,1.09e-05,-3.66e-06,-4.5e-05
0377000000,2,9.6,0,5.01428,5.49707,-18.986,-8.6e-06,-1.87e-06,-2.81e-06
0378000000,1,7.3,0,14.0843,15.5405,-22.1148,7.49e-06,5.13e-05,4.08e-05
0379000000,2,2.9,0,16.5869,18.4337,-13.7382,-2.011e-05,5.01e-05,8.51e-05
0380000000,2,2.9,0,29.9617,33.5019,-0.937848,-1.83e-05,4.22e-05,-1.476e-05
0381000000,1,7.2,0,11.562,13.1337,22.679,3.45e-05,-1.67e-05,-7.9e-05
0382000000,1,0.55,0,11.3303,12.8907,-8.53673,-3.41e-06,2.66e-05,1.36e-06
0383000000,1,6.1,0,14.7667,16.8066,3.53573,-4.29e-05,1.8e-05,-4.73e-05
0384000000,1,3.6,0,11.1404,12.7151,-17.302,2.14e-05,8.4e-07,8.68e-06
0385000000,1,4.4,0,4.25647,4.89483,-28.9923,-3.8e-06,2.05e-05,-1.7e-05
0386000000,2,6.3,0,9.62531,11.0946,23.6602,-5e-06,8.72e-05,1.423e-05
0387000000,1,6.4,0,16.1228,18.6204,19.3121,-1.97e-05,0.00014876,-0.00012701
0388000000,1,2.9,0,16.9736,19.8008,-13.6904,-3.84e-05,2.82e-05,-6.83e-06
0389000000,1,3.8,0,14.8583,17.3458,13.7924,1.56e-05,-2.27e-06,-3.47e-06
0390000000,1,10.2,0,3.59606,4.20187,-10.6583,-3.36e-05,8.05e-05,6.32e-06
0391000000,1,3.2,0,12.7052,14.8436,9.21572,-5.18e-05,6.58e-05,-3.45e-05
0392000000,1,0,0,12.8754,15.0839,-11.6368,2.81e-06,-2.67e-05,-3.15e-05
0393000000,1,11.1,0,8.42449,9.87467,10.2334,-1.06e-05,4.24e-05,-3.82e-05
0394000000,1,2.8,0,3.60356,4.2272,-10.6734,-3.38e-05,8e-05,6.98e-06
0395000000,1,7.7,0,14.3595,16.9079,14.2224,-1.53e-05,2.12e-05,-9.7e-06
0396000000,1,2.1,0,10.4898,12.3878,-11.9645,7.41e-06,-1.58e-05,-9.86e-06
0397000000,1,9.1,0,16.2731,19.228,-1.25103,-9.03e-06,3.69e-05,-1.36e-05
0398000000,1,9.1,0,5.88441,6.97323,0.537318,3.18e-06,2.22e-05,5.27e-06
0399000000,1,11.3,0,2.83924,3.3815,-4.1275,-1.72e-05,0.00011797,-4.5e-05
0400000000,1,9.3,0,19.7876,23.6838,4.58729,-2.65e-05,2.21e-05,3.8e-07
0401000000,1,5.4,0,1.56136,1.88339,13.8282,-3.49e-05,1.74e-06,-6.89e-06
0402000000,1,8.7,0,9.08389,11.0111,18.49,4.24e-05,-3.87e-06,-1.85e-05
0403000000,1,2.8,0,15.9747,19.4807,-14.656,4.87e-06,1.76e-05,2.87e-05
0404000000,2,0.3,0,15.7308,19.3008,-29.6666,-2.11e-05,4.57e-05,5.08e-05
0405000000,1,11.3,0,11.7036,14.3959,17.8897,6.62e-06,3.21e-05,-3.01e-05
0406000000,1,9.4,0,8.40796,10.3449,-11.2162,-1.22e-06,3.95e-06,2.73e-06
0407000000,3,2.6,0,33.9872,42.023,23.8171,-3.51e-05,4.63e-05,-3.16e-05
0408000000,1,10.7,0,9.592,11.9509,-1.43878,1.38e-06,-2.57e-05,-5.58e-05
0409000000,1,7.5,0,10.6296,13.3228,-15.8861,-3.48e-05,1.48e-05,-1.09e-05
0410000000,1,3,0,15.6121,19.6598,-14.8574,-2.78e-06,4.59e-05,1.71e-05
0411000000,1,10.9,0,4.64327,5.88928,-15.0412,-1.78e-05,2.44e-05,-6.15e-05
0412000000,1,5.2,0,16.5158,20.9951,13.8381,1.38e-05,-6.01e-06,-7.3e-06
0413000000,1,1.15,0,7.24232,9.2592,-4.23316,6.8e-07,5.37e-05,4.18e-06
0414000000,1,0,0,12.38,15.9725,15.4408,-6.03e-05,0.00014767,-0.00010441
0415000000,1,4.5,0,13.2162,17.1198,-4.47035,-9.19e-06,-1.23e-06,-3.19e-05
0416000000,2,3.7,0,11.9797,15.5314,-38.3993,-1.651e-05,0.000107,2.431e-05
0417000000,1,0.6,0,17.3236,22.4508,-12.6854,-2.25e-05,2.52e-05,1.38e-05
0418000000,1,0,0,13.3571,17.691,5.65922,7.8e-06,1.73e-05,-7.25e-05
0419000000,1,0.35,0,4.56915,6.11499,-7.55449,2.2e-07,-2.68e-05,3.08e-05
0420000000,1,1.25,0,1.89897,2.54143,-0.528523,2.24e-05,4.58e-06,-2.56e-06
0421000000,1,0.8,0,18.2533,24.4934,3.996,8.71e-06,-4.8e-06,-1.04e-05
0422000000,1,10,0,9.54198,12.8304,27.055,4.3e-06,4.71e-05,-2.38e-05
0423000000,1,2.7,0,12.7377,17.1353,-0.948244,-5.22e-06,3.72e-06,-2.88e-06
0424000000,1,6.1,0,5.3396,7.28333,-10.1787,-4.72e-06,3.87e-05,-1.46e-06
0425000000,1,10.1,0,17.9492,24.8845,0.314761,-9.64e-06,-2.17e-05,-2.46e-05
0426000000,2,8.1,0,19.5702,27.5846,13.231,3.246e-05,1.215e-05,-3.248e-05
0427000000,1,8.8,0,14.6059,20.9308,-1.43456,-6.4e-07,0.00014842,-3.34e-05
0428000000,1,8.6,0,9.37787,13.4541,-18.1662,-4.55e-06,1.38e-05,7.86e-06
0429000000,1,7,0,13.6628,19.7271,1.51452,7.42e-06,2.19e-06,-2.73e-05
0430000000,1,5.3,0,16.9414,24.6191,-5.64567,-3.97e-05,2.1e-05,-3.83e-05
0431000000,1,6.9,0,13.2846,19.4407,7.33087,1.37e-05,-7.26e-06,4.09e-06
0432000000,2,6.7,0,26.818,39.2993,-21.6461,-1.804e-05,-1.206e-05,-9.55e-05
0433000000,1,7.4,0,16.395,24.1027,-6.67326,2.93e-05,-1.87e-05,4.43e-06
0434000000,1,9,0,5.0065,7.37019,-1.53313,3.54e-06,-1.95e-06,3.29e-05
0435000000,2,0.3,0,18.4502,27.3065,9.86808,1.386e-05,6.73e-05,-3.61e-05
0436000000,1,0,0,7.37394,10.9243,-4.56684,-1.54e-05,1.46e-05,1e-05
0437000000,1,12.6,0,7.02877,10.4356,-9.93012,8.63e-06,4.19e-05,-2.7e-06
0438000000,1,6.1,0,7.09848,10.5437,-27.0198,-1.89e-05,5.18e-05,-4.22e-05
0439000000,1,6.1,0,11.5617,17.2244,14.5113,-1.02e-05,2.85e-05,-1.15e-05
0440000000,1,3.4,0,11.39,16.9804,12.86,2.2e-07,5.6e-07,-9.3e-07
0441000000,1,5.2,0,9.99618,14.9341,18.6326,-1.7e-05,3.94e-05,6.34e-06
0442000000,1,6.5,0,12.2774,18.3488,4.66048,1.53e-05,8.49e-05,3.08e-05
0443000000,2,10,0,21.2253,31.8878,-20.2494,-3.155e-05,7.45e-05,1.214e-05
0444000000,1,6.3,0,7.28732,11.045,6.51563,-1.3e-06,4.83e-05,3.69e-06
0445000000,1,6.1,0,8.88912,13.5386,-6.95825,5.19e-06,-1.7e-05,-4.43e-05
0446000000,2,8.9,0,17.4098,26.5628,28.0283,3.28e-05,0.00027461,-0.0001243
0447000000,1,6.8,0,8.81528,13.4955,-0.555074,-1.26e-05,7.37e-06,-2.12e-05
0448000000,1,11.1,0,9.1663,14.1106,0.819361,2.74e-05,-1.58e-05,-3.52e-05
0449000000,3,2.7,0,10.3176,15.8886,48.5353,-5.68e-05,-3.461e-05,3.148e-05
0450000000,1,2.8,0,4.66439,7.18418,21.9447,-3.28e-05,-3.77e-05,1.93e-05
0451000000,1,1.45,0,16.4254,25.4259,8.2253,-1.02e-05,1.09e-05,-1.32e-05
0452000000,1,1.2,0,14.4874,22.8123,-11.9353,-1.69e-05,-5.34e-06,-3.07e-05
0453000000,1,3.4,0,10.8454,17.1212,-18.6142,1.73e-05,7.65e-05,4.5e-05
0454000000,1,6.6,0,13.1819,21.1146,10.3979,-1.01e-05,3.5e-05,-3.82e-05
0455000000,1,9.3,0,11.8554,19.0439,-9.46781,-3.91e-05,3.5e-05,2.15e-05
0456000000,1,0.35,0,10.7439,17.4176,-15.4585,-2.81e-05,-0.00014241,-6.63e-05
0457000000,1,3.8,0,10.1944,16.7122,5.84187,-4.58e-06,3.38e-05,-9.22e-06
0458000000,1,5.2,0,8.04215,13.1999,-1.85023,3.68e-05,5.98e-05,3.19e-05
0459000000,1,5.1,0,5.25476,8.66503,18.4082,-1.45e-05,6.2e-05,3.09e-05
0460000000,1,0.95,0,5.71421,9.52811,18.9687,1.84e-05,-2.81e-05,8.58e-06
0461000000,1,10.6,0,6.83655,11.4464,-11.731,-1.97e-06,7.23e-06,5.91e-06
0462000000,1,3.4,0,8.20735,13.7666,21.7075,-1.44e-05,5.48e-05,-3.57e-05
0463000000,2,0.8,0,15.9436,26.9265,-0.632806,3.45e-05,2.48e-06,-2.19e-05
0464000000,1,6.7,0,1.92413,3.3777,15.778,4.3e-07,5.36e-05,9.54e-06
0465000000,1,11.9,0,6.09556,10.8233,-22.7424,-2.34e-05,4.5e-05,-2.21e-05
0466000000,1,4.7,0,9.22966,16.4156,-0.088392,-3.21e-06,2.25e-05,-2.31e-05
0467000000,1,9,0,4.03178,7.20408,-2.23565,0,-2.59e-06,-8.35e-06
0468000000,1,9.8,0,7.28111,13.0347,10.5609,-0.00011041,0.00011729,-0.00011395
0469000000,1,2.4,0,7.53295,13.7789,6.3475,3.6e-07,3.02e-05,-7.4e-07
0470000000,1,6.7,0,10.2619,19.0147,-8.23069,-7.2e-06,-1.05e-06,-9.19e-05
0471000000,1,7.3,0,11.4255,21.2655,13.382,1.47e-05,8.6e-07,5.04e-06
0472000000,1,3.1,0,4.84971,9.05975,-21.2783,3.39e-06,5.15e-05,-8.55e-06
0473000000,1,3.2,0,7.55957,14.1537,12.5702,1.41e-06,3.89e-05,-1.04e-06
0474000000,1,8,0,9.84528,18.5627,20.7661,4.42e-05,-7.97e-06,-1.38e-05
0475000000,1,8.6,0,6.14901,11.6374,-22.3687,3.22e-06,-1.63e-05,-7.6e-06
0476000000,1,4,0,7.72412,14.6207,12.9376,1.07e-06,3.77e-05,2e-07
0477000000,1,10.8,0,5.22878,9.89876,7.44831,-3.24e-05,1.19e-05,6.86e-06
0478000000,1,0,0,4.15644,7.92197,-12.0345,-3.27e-05,0.00010097,-2.89e-05
0479000000,1,7.7,0,3.03689,5.80804,17.5684,4.1e-06,2.22e-05,-1.98e-05
0480000000,1,9.1,0,14.1416,27.1145,5.01079,-2.08e-05,1.1e-05,-4.2e-07
0481000000,1,9.2,0,3.99493,7.9003,24.592,9.53e-06,-9.08e-06,1.37e-06
0482000000,1,8.9,0,9.15686,18.6008,-1.60195,-8.98e-06,3.62e-06,-9.26e-06
0483000000,1,8.9,0,2.74617,5.58271,25.4987,9.41e-06,3.14e-05,3.06e-06
0484000000,3,0.45,0,6.58591,13.4047,-2.00763,8.07e-05,-0.0002005,-0.0002337
0485000000,1,2,0,9.22359,18.7924,2.27402,6.28e-06,-1.08e-05,-1.23e-05
0486000000,1,0,0,9.33967,19.0394,2.29887,7.1e-06,-1.12e-05,-1.2e-05
0487000000,1,1.6,0,6.40417,13.0639,23.7629,-6.31e-06,4.42e-05,3.66e-06
0488000000,1,2.5,0,3.41818,7.00431,-10.46,-4.2e-05,2.71e-05,3.4e-05
0489000000,1,0.3,0,5.58444,11.4531,-16.0113,4.33e-06,3.17e-05,-8.79e-06
0490000000,1,1.75,0,13.293,27.3379,3.81837,1.25e-05,-5.19e-06,-6.29e-06
0491000000,1,9.1,0,4.06397,8.3772,-15.6827,4.93e-06,4.3e-07,-3.33e-05
0492000000,1,11.3,0,9.33608,19.2577,15.8373,1.08e-05,1.42e-05,-2.37e-05
0493000000,1,6.6,0,9.08214,18.7653,-4.64333,9.06e-06,9e-07,2.14e-05
0494000000,1,5.1,0,11.7443,24.4195,10.1735,1.31e-05,1.41e-05,-2.32e-06
0495000000,1,8.7,0,12.0077,25.4877,-2.0437,-1.23e-05,5.62e-06,-1.85e-06
0496000000,1,4.6,0,7.56626,16.225,13.2406,-8.59e-06,3.62e-05,-3.95e-05
0497000000,1,5.2,0,11.7986,25.3531,-7.36808,-2.08e-05,1.42e-05,1.55e-05
0498000000,1,7.9,0,13.0629,28.0894,-4.92702,7.7e-06,-3.93e-06,-2e-06
0499000000,1,1.25,0,9.84887,21.366,-17.0028,-3.09e-05,1.45e-05,4e-07
0500000000,1,3.6,0,11.9877,26.1352,-10.9807,-2.36e-05,1.91e-05,1.98e-05
0501000000,1,6.2,0,8.62348,18.8349,23.2804,4.26e-06,-3.33e-06,1.11e-06
0502000000,2,0,0,11.6289,26.1815,-44.234,5.16e-06,-1.692e-05,2.17e-06
0503000000,1,2.8,0,7.57688,17.7234,20.5641,1.21e-05,5.71e-05,7.2e-07
0504000000,1,0,0,4.0867,9.74591,4.2532,-9.6e-06,-3.22e-05,-3e-06
0505000000,1,2.3,0,4.059,9.82472,0.985911,-5.33e-06,1.58e-06,6.18e-06
0506000000,1,11.2,0,11.5119,27.888,0.516036,-1.11e-05,4.77e-06,-9.79e-06
0507000000,1,1.5,0,7.02412,17.2015,-4.46576,1.22e-05,-9.81e-06,-1.86e-05
0508000000,2,7.3,0,2.16012,5.29253,9.50585,-2.83e-05,0.0001207,-4.05e-05
0509000000,1,0,0,7.32522,18.3971,-14.8925,3.1e-06,2.06e-06,4.08e-06
0510000000,1,12.6,0,9.90046,25.0824,2.54189,-5.08e-06,-4.51e-05,-4.1e-05
0511000000,1,0.5,0,3.99237,10.1228,22.9511,6.5e-06,-9.55e-06,3.08e-06
0512000000,1,10.6,0,5.95566,15.1233,-15.4375,-8.1e-06,-3.01e-06,-6.07e-06
0513000000,1,8.3,0,8.30763,21.2645,-16.3795,6.11e-06,-2.16e-05,-2.5e-05
0514000000,2,8.8,0,13.893,36.1548,11.4803,1.131e-05,6.421e-05,-1.974e-05
0515000000,1,5.4,0,6.02245,15.7102,24.4004,-5.02e-05,8.88e-05,1.74e-05
0516000000,2,10.5,0,11.3203,29.7929,16.3436,-2.297e-05,5.46e-05,-4.74e-06
0517000000,1,13,0,4.93253,13.0148,23.503,-9.76e-06,2.07e-05,-9.39e-06
0518000000,1,4.5,0,10.3445,27.522,-1.27011,1.63e-06,2.19e-05,-1.01e-05
0519000000,1,0.8,0,2.14406,5.71039,8.06329,-3.3e-07,4.17e-05,1.28e-05
0520000000,1,8.7,0,3.8284,10.1985,-2.12513,8.2e-06,-1.27e-05,-8.85e-06
0521000000,2,10.9,0,13.4559,36.0165,20.3469,-2.15e-06,-6.89e-06,-1.572e-05
0522000000,2,1.5,0,19.9452,54.589,10.1091,-4.8e-07,-3.76e-06,-0.0001058
0523000000,1,2.6,0,8.75256,24.0545,-15.4263,1.94e-06,1.17e-05,1.94e-05
0524000000,2,0,0,10.8225,29.8563,-52.7358,7.32e-06,4.81e-05,1.663e-05
0525000000,1,0.2,0,6.60726,18.2742,-3.14594,9.43e-06,-5.23e-06,-1.06e-05
0526000000,2,0,0,10.1955,28.2268,-26.8933,2.29e-05,-1.792e-05,-1.133e-05
0527000000,1,10.7,0,4.14765,11.6022,4.7054,1.83e-05,6.74e-06,-1.27e-05
0528000000,1,13.1,0,6.86015,19.2669,18.4916,-2.63e-05,0.00013971,3.59e-05
0529000000,1,3.4,0,8.3672,23.5751,19.7424,-1.94e-05,5.69e-05,1.79e-05
0530000000,1,3.5,0,7.62314,21.5444,-17.3116,6.55e-06,3.81e-05,4.85e-06
0531000000,1,3.9,0,8.44373,23.8733,-17.0287,-2.87e-06,-2.47e-05,-3.61e-05
0532000000,1,8,0,5.30586,15.0389,25.2338,3.22e-05,5.76e-05,-4.11e-05
0533000000,1,6.7,0,2.89428,8.27978,3.01296,-1.42e-05,4.93e-05,-3.86e-05
0534000000,1,7.5,0,5.20836,14.9623,-22.2877,-1.34e-05,-1.81e-05,-1.53e-05
0535000000,1,11.4,0,6.35357,18.3456,10.1875,3.97e-06,2.89e-05,-1.69e-05
0536000000,1,1.45,0,8.11176,23.7927,-19.026,3.17e-06,-1.42e-05,-1.64e-05
0537000000,1,7.2,0,6.72772,20.0059,-20.3095,-1.82e-05,8.27e-06,2.14e-06
0538000000,1,6.1,0,4.2686,12.6918,-16.0001,3.8e-05,-2.86e-05,-3.52e-05
0539000000,1,0.4,0,3.9457,12.0728,-3.86726,-4e-07,2.58e-05,3.95e-06
0540000000,1,10.2,0,7.85218,24.1734,-4.90996,-1.06e-05,7.2e-07,-1.34e-05
0541000000,1,5.6,0,8.05828,25.026,-2.6122,-1.44e-05,8.58e-05,-3.98e-05
0542000000,1,10.5,0,8.63402,26.8525,9.55252,-4.87e-06,7.45e-05,-3.51e-05
0543000000,1,4.7,0,7.25439,22.85,-6.32952,2.1e-05,-1.59e-05,-3.33e-05
0544000000,1,10,0,5.32231,16.7825,-24.1278,-1.05e-05,3.18e-05,1.98e-05
0545000000,1,2,0,2.41372,7.63677,0.977904,-9.83e-06,2.9e-05,3.48e-06
0546000000,1,4.1,0,4.37327,13.8433,-10.2061,4.6e-07,-6.05e-06,-8.02e-06
0547000000,1,1.75,0,3.88468,12.3995,25.8723,-2.21e-05,3.25e-05,-1.23e-05
0548000000,1,13.5,0,7.55727,24.5237,18.5181,9e-08,1.11e-05,-1.47e-05
0549000000,1,10.8,0,6.17278,20.1043,21.652,-2.98e-05,9.05e-05,-3.86e-05
0550000000,1,1.8,0,7.29054,23.7579,-17.9499,1.23e-05,-6.71e-06,-3.89e-06
0551000000,1,2.8,0,3.56485,11.6775,1.38603,-1e-05,-3.05e-06,-1.93e-05
