,id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pra,pdec,rv,ag,absag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,prarad,pdecrad,bayer,fla,con,comp,comp_primary,base,lu,var,var_in,var_ax,mass,mass_t,temperature,radius,radius_t,period,period_t,semiMajorAxis,semiMajorAxis_t,eccentricity,eccentricity_t
3902,119340,,,,NN 4144,,,20.32759,8.004681,22.2222,84.5,-158.93,0,12.92,11.186,M3,,12.594825,-18.044957,3.09453,8.83E-06,3.25E-06,-1.70E-05,5.321750512,0.139708037,4.10E-07,-7.71E-07,GJ 4144,,,1,119340,,0.00292146,,,,,,,,,,,,,,
3903,119350,,,,NN 4148,,,20.561929,23.368725,22.2222,267.76,81.86,0,12.93,11.196,M2.25,,12.67917,-15.980355,8.814366,2.04E-05,2.07E-05,8.10E-06,5.383100423,0.407861199,1.30E-06,3.97E-07,GJ 4148,,,1,119350,,0.002894676,,,,,,,,,,,,,,
3904,119407,,,,NN 4191,,,21.324497,-55.842609,22.2222,411.1,-183.03,0,14.28,12.546,DA5.1,0.26,9.540029,-8.041445,-18.388834,1.61E-05,4.44E-05,-1.11E-05,5.582740363,-0.974637393,1.99E-06,-8.87E-07,GJ 4191,,,1,119407,,0.000834834,,,,,,,,,,,,,,
3905,119490,,,,NN 4272,,,22.323172,-28.389618,22.2222,855.09,-246.81,0,14.8,13.066,M4.5,,17.696186,-8.30864,-10.565874,2.77E-05,8.88E-05,-2.34E-05,5.844192723,-0.495492311,4.15E-06,-1.20E-06,GJ 4272,,,1,119490,,0.00051713,,,,,,,,,,,,,,
3906,119511,,,,NN 4283,,,22.579343,4.043706,22.2222,-108.98,155.64,0,12.68,10.946,M3.0V,,20.651301,-8.055698,1.567052,-5.37E-06,-1.05E-05,1.67E-05,5.911258247,0.07057598,-5.28E-07,7.55E-07,GJ 4283,,,1,119511,,0.003644182,,,,,,,,,,,,,,
3908,119573,,,,NN 4344,,,23.593397,-16.297043,22.2222,72.72,-131.19,0,13.34,11.606,DA3.7,0.13,21.208579,-2.26617,-6.235931,-3.11E-06,8.21E-06,-1.36E-05,6.17673688,-0.284437064,3.53E-07,-6.36E-07,GJ 4344,,,1,119573,,0.001984266,,,,,,,,,,,,,,
3909,119599,,,,NN 4369,,,23.848242,38.493432,22.2222,-93.55,-210.12,0,14.18,12.446,M3.71,,17.379131,-0.690947,13.831651,1.37E-05,-1.06E-05,-1.77E-05,6.243455255,0.671837137,-4.54E-07,-1.02E-06,GJ 4369,,,1,119599,,0.000915377,,,,,,,,,,,,,,
3910,119604,,,,NN 4373,,,23.902621,51.68573,22.2222,252.28,62.9,0,13.52,11.786,M3.5,,13.772733,-0.350679,17.436027,-4.62E-06,2.73E-05,4.20E-06,6.257691535,0.902086159,1.22E-06,3.05E-07,GJ 4373,,,1,119604,,0.001681125,,,,,,,,,,,,,,
1718,76148,76382,139341,,Gl 593A,,,15.600641,39.802473,22.3065,-482.47,27.52,-67.7,6.78,5.038,K1V,0.906,-10.07042,-13.865457,14.278959,-9.84E-06,7.52E-05,-4.20E-05,4.084238222,0.694684209,-2.34E-06,1.33E-07,,,Boo,1,76148,Gl 593,0.841007754,,,,,,,,,,,,,,
1727,76816,77052,140538,5853,Gl 596.1A,23Psi Ser,,15.733839,2.515173,14.6585,-44.96,-144.73,19.4,5.86,5.03,G2.5V,0.684,-8.187523,-12.141967,0.643281,-1.40E-05,-1.50E-05,-9.40E-06,4.119109359,0.043898054,-2.18E-07,-7.02E-07,Psi,23,Ser,1,76816,Gl 596.1,0.847227414,,,,1.024230044,0.0650837,5676.89,0.962728,0.0377873,,,,,,
3126,119039,,,,Gl 596.1B,,,15.73386,2.513094,14.6714,-55.77,-149.97,0,12,11.168,~,,-8.194576,-12.152574,0.643307,-3.55E-06,1.83E-06,-1.07E-05,4.119114979,0.043861758,-2.70E-07,-7.27E-07,Gl 596.1B,,Ser,2,76816,Gl 596.1,0.002970298,,,,,,,,,,,,,,
3172,119041,,,,Gl 599B,,,15.791452,-37.918439,15.2439,-405.78,-216.66,1,12.78,11.865,DA4.8,0.33,-6.572508,-10.070783,-9.368004,-2.02E-05,2.40E-05,-1.33E-05,4.134192538,-0.661801615,-1.97E-06,-1.05E-06,Gl 599B,,,2,77121,Gl 599,0.001563148,,,,,,,,,,,,,,
1732,77121,77358,140901,5864,Gl 599A,,,15.791435,-37.916312,15.3539,-416.81,-213.86,-5.2,6.01,5.079,G7IV,0.715,-6.619912,-10.143795,-9.435094,-1.83E-05,2.87E-05,-9.29E-06,4.134187976,-0.661764485,-2.02E-06,-1.04E-06,,,Lup,1,77121,Gl 599,0.809841447,,,,0.963326,0.123172,5586.72,0.976706,0.0841254,,,,,,
1745,77716,77952,141891,5897,Gl 601A,Bet TrA,,15.919083,-63.430727,12.3778,-188.45,-401.92,0.4,2.83,2.367,F1V,0.315,-2.869157,-4.734869,-11.070637,1.41E-06,2.42E-05,-1.12E-05,4.167606127,-1.107075025,-9.14E-07,-1.95E-06,Bet,,TrA,1,77716,Gl 601,9.84464364,,,,1.578647051,0.36806,7107.54,1.73158,1.46528,,,,,,
3099,119064,,,,Gl 611B,,,16.080799,39.158113,14.3658,-618.09,48.64,0,14.23,13.443,M4.0V,1.72,-5.364796,-9.762361,9.071466,-3.67E-05,2.26E-05,2.63E-06,4.209943329,0.683437994,-3.00E-06,2.36E-07,Gl 611B,,,2,78536,Gl 611,0.000365426,,,,,,,,,,,,,,
1560,69479,69701,124850,5338,Wo 9473,99Iot Vir,,14.266908,-6.000547,22.237,-25.84,-419.84,14.6,4.07,2.335,F7III,0.511,-18.333625,-12.367873,-2.324624,-9.95E-06,-3.35E-06,-4.66E-05,3.73506785,-0.104729295,-1.25E-07,-2.04E-06,Iot,99,Vir,1,69479,,10.13911386,,,,1.20109,0.191358,6185.35,2.84184,0.240727,,,,,,
1761,78536,78775,144579,,Gl 611A,,,16.082469,39.156509,14.5201,-571.24,52.59,-60,6.66,5.85,G8V,0.734,-5.417667,-9.869644,9.168246,-1.12E-05,6.31E-05,-3.59E-05,4.210380627,0.683410006,-2.77E-06,2.55E-07,,,CrB,1,78536,Gl 611,0.398107171,,,,0.903601,0.1119,5293.34,0.801347,0.0662422,,,,,,
1773,79252,79492,145958,,Gl 615.1A,,,16.221791,13.526911,23.5849,183.41,-418.7,18.1,6.68,4.817,G9V,0.764,-10.293638,-20.490568,5.516595,5.63E-06,-3.55E-05,-4.22E-05,4.246855078,0.236089133,8.89E-07,-2.03E-06,,,Her,1,79252,Gl 615.1,1.03086074,,,,1.04549,0.12433,5343,1.33547,0.130701,,,,,,
939,41366,41484,71148,3309,Gl 307.1,,,8.460219,45.652987,22.2519,-18.98,-351.48,-31.9,6.32,4.583,G1V,0.624,-9.339604,12.437706,15.912562,-9.50E-07,4.68E-06,-4.98E-05,2.214880284,0.796794932,-9.20E-08,-1.70E-06,,,Lyn,1,41366,,1.278792263,,,,1.05271,0.125067,5849.09,1.11758,0.0942334,,,,,,
2180,96395,96702,,,GJ 4120,,,19.659198,71.871987,22.2519,-190.42,-443.71,0,10.94,9.203,M0.5V,1.48,2.913602,-6.280566,21.147399,5.10E-07,-4.99E-05,-1.49E-05,5.146766074,1.254402819,-9.23E-07,-2.15E-06,,,Dra,1,96395,,0.018146798,,10.984,10.874,,,,,,,,,,,
4102,119071,,,,Gl 615.1B,,,16.221614,13.526763,24.3605,178,-413.3,20.8,7.5,5.567,G9V,,-10.63351,-21.164717,5.698159,4.37E-06,-3.81E-05,-4.25E-05,4.246808529,0.236086552,8.63E-07,-2.00E-06,Gl 615.1B,,Her,2,79252,Gl 615.1,0.516654243,,,,,,,,,,,,,,
798,34324,34414,53927,,GJ 3428,,,7.134515,29.834492,22.2568,-157.21,-295.43,21,8.32,6.583,K2.5V,0.907,-5.650564,18.46181,11.072769,6.13E-06,3.79E-05,-1.70E-05,1.86781154,0.520710122,-7.62E-07,-1.43E-06,,,Ge,1,34324,,0.202674915,,,,,,,,,,,,,,
500,20172,20222,,,,,,4.333239,36.486483,22.2668,213.95,-454.71,0,11.46,9.722,M1.5V,1.45,7.566264,16.224955,13.240577,-8.59E-06,3.62E-05,-3.95E-05,1.134439396,0.636809256,1.04E-06,-2.20E-06,,,Per,1,20172,,0.01125123,,11.557,11.397,,,,,,,,,,,
1950,85393,85653,159062,,GJ 4010,,,17.504549,47.402203,22.2668,174.31,76.82,0,7.22,5.482,G9V,0.737,-1.949341,-14.944634,16.391106,1.95E-05,3.62E-06,5.61E-06,4.582680233,0.827324521,8.45E-07,3.72E-07,,,Her,1,85393,,0.558727439,,,,0.933993,0.118478,5350,0.897465,0.0762757,,,,,,
3913,118368,,,,Gl 200.1,,,5.298045,-53.680882,22.2717,221.97,-459.16,0,13.19,11.451,K3,1.16,2.410049,12.969099,-17.944993,-3.09E-05,-3.49E-05,-2.94E-05,1.387025,-0.936908128,1.08E-06,-2.23E-06,Gl 200.1,,,1,118368,,0.002288759,,,,,,,,,,,,,,
3914,118117,,,,Gl 85.1,,,2.167904,35.430119,22.2717,-305,-469.65,0,13.74,12.001,M3,1.48,15.302449,9.755343,12.911119,4.25E-05,-1.20E-05,-4.13E-05,0.567555896,0.618372233,-1.48E-06,-2.28E-06,Gl 85.1,,,1,118117,,0.001379113,,,,,,,,,,,,,,
3915,118426,,,,NN 3393,,,6.431237,56.174924,22.2717,125.52,-514.92,0,14.55,12.811,M4,1.76,-1.397003,12.318787,18.502013,-1.87E-05,4.44E-05,-3.09E-05,1.683693985,0.980437376,6.09E-07,-2.50E-06,GJ 3393,,,1,118426,,0.000654034,,,,,,,,,,,,,,
2213,98005,98316,188559,,GJ 1247,,,19.975816,-54.936888,22.2816,109.18,-122.03,0,8.54,6.8,K3V,1.05,6.329874,-11.125661,-18.237929,4.92E-06,1.52E-05,-7.57E-06,5.229656407,-0.958829571,5.29E-07,-5.92E-07,,,Tel,1,98005,,0.165958691,,,,,,,,,,,,,,
2589,113891,114252,,,Gl 890,,,23.138763,-15.409947,22.2816,101.59,-24.15,2,10.87,9.13,M0V,1.397,20.93688,-4.802321,-5.92075,3.70E-06,1.04E-05,-3.06E-06,6.057713895,-0.268954319,4.93E-07,-1.17E-07,,,Aqr,1,113891,,0.019408859,HK,10.952,10.782,,,,,,,,,,,
263,10313,10337,,,GJ 1044,,,2.220042,-21.196454,22.2866,377.79,54.93,0,9.84,8.1,K7V,1.346,17.366959,11.408259,-8.058097,-2.06E-05,3.53E-05,5.53E-06,0.581205532,-0.369947917,1.83E-06,2.66E-07,,,Cet,1,10313,,0.050118723,,,,,,,,,,,,,,
914,39837,39950,,,GJ 3484,,,8.158603,21.904794,22.2916,-318,-63.58,0,11.84,10.099,M2.0V,1.53,-11.0757,17.466674,8.316225,2.77E-05,2.06E-05,-6.37E-06,2.13591714,0.382310777,-1.54E-06,-3.08E-07,,,Cnc,1,39837,,0.007950602,,11.972,11.722,,,,,,,,,,,
1778,79366,79607,146361,6063,Gl 615.2A,17Sig CrB,,16.24469,33.858613,21.0793,-266.47,-86.88,-12.2,5.23,3.611,F6V,0.599,-7.763883,-15.688492,11.744175,-2.20E-05,1.69E-05,-1.43E-05,4.252849989,0.590944273,-1.29E-06,-4.21E-07,Sig,17,CrB,1,79366,Gl 615.2,3.13040119,TZ,5.374,5.204,2.22376,0.407441,5890,1.78914,0.171376,,,,,,
3815,119075,,146362,6064,Gl 615.2B,17Sig CrB,,16.244599,33.856722,21.6873,-268.61,-79.06,-14.5,6.72,5.039,G1V,,-7.988329,-16.140612,12.081973,-2.19E-05,1.94E-05,-1.52E-05,4.252826071,0.590911277,-1.30E-06,-3.83E-07,Gl 615.2B,17,CrB,2,79366,Gl 615.2,0.840233514,,,,,,,,,,,,,,
2296,101933,102264,197214,,GJ 4157,,,20.721112,-29.423909,22.3065,-43.54,-207.55,-19.8,6.95,5.208,G6V,0.671,12.699588,-14.703969,-10.958366,-2.23E-05,1.86E-05,-9.60E-06,5.424774347,-0.513544084,-2.11E-07,-1.01E-06,,,Mic,1,101933,,0.719117736,,,,1.03795,0.123808,5602.48,0.988879,0.0866781,,,,,,
703,29737,29810,254229,,,,,6.277664,25.206061,22.3164,48.62,-418.48,44,9.35,7.607,K5,1.106,-1.466502,20.138508,9.504164,-9.60E-06,5.95E-05,-2.18E-05,1.643488574,0.439928753,2.36E-07,-2.03E-06,,,Ge,1,29737,,0.078922348,,,,,,,,,,,,,,
3916,118539,,,,GJ 1110,,,8.470206,20.141587,22.3214,-250.44,-610.64,142,13.08,11.336,M4V,1.48,-12.631375,16.730264,7.68868,-7.43E-05,0.0001433,-1.20E-05,2.217494642,0.351537004,-1.21E-06,-2.96E-06,GJ 1110,,,1,118539,,0.002544486,,,,,,,,,,,,,,
3917,118424,,,,NN 3392,,,6.34674,6.755984,22.3214,509.15,-29.36,0,16.37,14.626,DA8.5,0.55,-2.00944,22.075136,2.625915,-5.49E-05,-4.62E-06,-3.15E-06,1.661572601,0.117914158,2.47E-06,-1.42E-07,GJ 3392,,,1,118424,,0.000122914,,,,,,,,,,,,,,
3918,118911,,,,NN 3798,,,13.686674,30.031954,22.3214,-1586.68,102.61,0,15.83,14.086,M4.5,1.75,-17.471577,-8.257544,11.17148,-6.84E-05,0.00015757,9.61E-06,3.583162931,0.524156478,-7.69E-06,4.97E-07,GJ 3798,,,1,118911,,0.000202116,,,,,,,,,,,,,,
740,31795,31878,,,,,,6.6639,-61.4782,22.3514,-29.74,75.85,0,9.71,7.963,K7V,1.257,-1.845656,10.51184,-19.638734,1.93E-06,7.67E-06,3.92E-06,1.744604888,-1.072997015,-1.44E-07,3.68E-07,,,Pic,1,31795,,0.056859102,,,,,,,,,,,,,,
1130,50776,50921,90156,,GJ 3597,,,10.398688,-29.645529,22.3514,-38.02,99.72,0,6.92,5.173,G5V,0.659,-17.743498,7.907221,-11.055732,-3.20E-06,5.94E-06,9.39E-06,2.72237025,-0.517412089,-1.84E-07,4.83E-07,,,Hya,1,50776,,0.742677044,,,,0.84,,5599,,,,,,,,
1332,59568,59750,106516,4657,,,,12.252933,-10.3124,22.3514,31.97,-1012.44,8,6.11,4.363,F9V,0.47,-21.942219,-1.455089,-4.001252,1.18E-05,-2.69E-06,-0.00010939,3.207810252,-0.17998534,1.55E-07,-4.91E-06,,,Vir,1,59568,,1.566029721,,,,1.26389,0.231006,6202.71,1.15711,0.103895,,,,,,
1776,79311,79551,,,Gl 615.2C,,,16.232306,33.773418,22.0264,-263.04,-82.85,0,12.23,10.515,M2.5V,,-8.174006,-16.383386,12.244697,-2.73E-05,8.14E-06,-7.35E-06,4.249607647,0.58945735,-1.28E-06,-4.02E-07,,,,3,79366,Gl 615.2,0.005420009,,12.359,12.099,,,,,,,,,,,
1485,65984,66193,118096,,,,,13.567574,33.228393,22.3614,-258.46,325.33,1.1,9.19,7.443,K4V,1.08,-17.151998,-7.462704,12.253557,5.68E-06,3.30E-05,3.01E-05,3.551982654,0.579944858,-1.25E-06,1.58E-06,,,CVn,1,65984,,0.091790979,,,,,,,,,,,,,,
170,6351,6365,,,GJ 3090,,,1.362616,-46.714379,22.3664,-115.92,-79.79,0,11.48,9.732,M3V,1.627,14.369757,5.355233,-16.281506,-1.51E-06,-1.40E-05,-5.93E-06,0.356732004,-0.81531972,-5.62E-07,-3.87E-07,,,Phe,1,6351,,0.011148078,,11.554,11.364,,,,,,,,,,,
1430,63692,63894,113827,,Gl 498,,,13.09483,49.471939,22.3664,64.25,141.23,-3.3,9.26,7.512,K4V,1.168,-13.941173,-4.109069,17.000406,1.52E-05,-2.77E-06,7.39E-06,3.428218523,0.863448215,3.11E-07,6.85E-07,,,CVn,1,63692,,0.086139035,,9.337,9.217,,,,,,,,,,,
1783,79513,79755,147379,,Gl 617A,,,16.278668,67.238846,10.6872,-497.89,85.88,-19.9,8.61,8.466,M1V,1.409,-1.800975,-3.721866,9.854777,-1.80E-05,2.20E-05,-1.71E-05,4.261745425,1.173539253,-2.41E-06,4.16E-07,,,Dra,1,79513,Gl 617,0.035776677,,,,0.668,0.012,3880,0.649,0.019,,,,,,
3921,118723,,,,NN 3635,,,10.985182,30.25269,22.3714,-536.59,-330.11,0,15.36,13.612,M5V,1.75,-18.64656,5.074355,11.271037,-2.13E-06,6.09E-05,-3.09E-05,2.875913798,0.528009054,-2.60E-06,-1.60E-06,GJ 3635,,,1,118723,,0.000312752,,,,,,,,,,,,,,
1717,76141,76375,139323,,Gl 591,,,15.599068,39.831117,22.3764,-448.91,50.29,-65.6,7.65,5.901,K3V,0.946,-10.103496,-13.898968,14.33231,-7.04E-06,7.31E-05,-3.88E-05,4.083826479,0.695184144,-2.18E-06,2.44E-07,,,Boo,1,76141,,0.37983939,,,,0.841857,0.0997295,5057,0.923557,0.0800579,,,,,,
1784,79521,79762,,,Gl 617B,,,16.279378,67.256247,10.7423,-485.59,90.73,-19.5,10.69,10.535,M3.0V,1.5,-1.808253,-3.738687,9.906851,-1.75E-05,2.19E-05,-1.66E-05,4.261931167,1.173842955,-2.35E-06,4.40E-07,,,Dra,2,79513,Gl 617,0.005321083,EW,10.745,10.635,0.511,0.003,3484,0.457,0.013,,,,,,
1792,79777,80018,,,Gl 618A,,,16.334341,-37.529011,8.3438,-729.36,991.16,20,10.56,10.953,~,1.55,-2.794995,-5.99789,-5.082844,-4.39E-05,-2.44E-05,1.93E-05,4.276320366,-0.655004809,-3.54E-06,4.81E-06,,,Sco,1,79777,Gl 618,0.003620762,,10.674,10.524,0.429,0.009,3419,0.395,0.013,,,,,,
2793,119077,,,,Gl 618B,,,16.334532,-37.530714,8.4724,-708.46,993.22,0,14.15,14.51,M5,1.79,-2.837867,-6.090101,-5.161273,-3.69E-05,-1.03E-05,3.23E-05,4.276370388,-0.655034534,-3.43E-06,4.82E-06,Gl 618B,,,2,79777,Gl 618,0.000136773,,,,,,,,,,,,,,
516,21231,21284,29220,,GJ 1071,,,4.567001,-43.524705,22.4165,59.24,-77.05,0,8.81,7.057,K4V,1.106,5.955662,15.123255,-15.43751,-8.10E-06,-3.01E-06,-6.07E-06,1.195638108,-0.759649405,2.87E-07,-3.74E-07,,,Cae,1,21231,,0.130978496,,,,,,,,,,,,,,
2313,102539,102870,,,GJ 4167,,,20.842491,52.899601,22.4165,288.09,441.01,0,9.69,7.937,K7V,1.16,9.159242,-9.947414,17.878946,-2.86E-06,4.93E-05,2.89E-05,5.456551281,0.923272211,1.40E-06,2.14E-06,,,Cyg,1,102539,,0.058237135,,9.745,9.635,,,,,,,,,,,
2317,102924,103256,,,GJ 1259,,,20.91857,13.176752,22.4165,549.9,372.13,-40,8.82,7.067,K4V,1.054,15.1008,-15.758753,5.10989,9.21E-06,7.68E-05,3.01E-05,5.476468821,0.229977706,2.67E-06,1.80E-06,,,Del,1,102924,,0.129777678,,,,,,,,,,,,,,
2147,94893,95187,,,Gl 756,,,19.364267,28.666194,22.4215,866.67,265.26,-30.6,11.52,9.767,M2V,1.42,6.878161,-18.43148,10.755594,7.38E-05,7.16E-05,1.03E-05,5.069553219,0.500319474,4.20E-06,1.29E-06,,,Cyg,1,94893,,0.010794437,,11.639,11.329,,,,,,,,,,,
1801,80095,80337,147513,6094,Gl 620.1A,,,16.400355,-39.19298,12.7779,72.64,3.41,17,5.37,4.838,G5V,0.625,-4.027174,-9.047466,-8.07489,-1.42E-06,-1.43E-05,-1.08E-05,4.293602859,-0.684046548,3.52E-07,1.65E-08,,,Sco,1,80095,Gl 620.1,1.011113712,,,,1.11,,5883,,,,,,,,
1816,80572,80817,,,GJ 2121,,,16.503639,-14.663791,22.4316,-494.66,-205.17,0,12.27,10.516,M2.5V,1.474,-8.285506,-20.056967,-5.678484,-4.76E-05,2.58E-05,-2.16E-05,4.320642591,-0.25593143,-2.40E-06,-9.95E-07,,,,1,80572,,0.005415019,,12.41,12.08,,,,,,,,,,,
596,24414,24472,,,GJ 3340,,,5.252233,-7.346803,22.4517,262.63,-431.62,0,11.54,9.784,M1.0V,1.52,4.331378,21.842054,-2.871007,-2.92E-05,-3.30E-07,-4.66E-05,1.375031478,-0.128225907,1.27E-06,-2.09E-06,,,Ori,1,24414,,0.010626739,,11.649,11.439,,,,,,,,,,,
1829,81272,81520,149612,,,,,16.651183,-58.258203,22.4517,-226.99,-285.49,-9.5,7.01,5.254,G5V,0.616,-4.084865,-11.082789,-19.093472,-1.23E-05,3.81E-05,-8.08E-06,4.359269641,-1.016797466,-1.10E-06,-1.38E-06,,,Ara,1,81272,,0.689286861,,,,1.0679,0.127666,5732.41,0.945188,0.0828941,,,,,,
2165,95819,96121,,,Gl 761.2,,,19.543866,0.577512,22.4618,219.74,23.23,-47.9,10.42,8.663,M0.5V,1.406,8.832887,-20.650473,0.226396,2.73E-06,5.45E-05,2.04E-06,5.116572157,0.010079489,1.07E-06,1.13E-07,,,Aql,1,95819,,0.029840081,,,,0.618,0.012,3953,0.594,0.018,,,,,,
2607,114497,114859,,,GJ 4317,,,23.265474,-81.37256,22.4618,504.34,116.72,0,9.96,8.203,K7,1.05,3.30744,-0.643556,-22.207637,2.28E-05,5.15E-05,1.91E-06,6.090886843,-1.420219097,2.45E-06,5.66E-07,,,Oct,1,114497,,0.045582695,,10.002,9.902,0.703,0.017,3860,0.69,0.024,,,,,,
1799,80058,80300,,,Gl 620.1B,,,16.392729,-39.22949,13.1579,75.52,0.05,52,11.01,10.414,DA2,-0.165,-4.163462,-9.303609,-8.321719,-1.24E-05,-3.96E-05,-3.36E-05,4.291606377,-0.68468376,3.66E-07,2.42E-10,,,Sco,2,80095,Gl 620.1,0.005948398,,11.086,10.926,,,,,,,,,,,
1740,77489,77725,,,Gl 600,,,15.868955,10.874474,22.4669,-267.3,-238.36,-0.7,9.34,7.582,K5V,1.385,-11.680641,-18.717868,4.238558,-2.69E-05,1.19E-05,-2.56E-05,4.154482743,0.189795372,-1.30E-06,-1.16E-06,,,Ser,1,77489,,0.080760686,,,,,,,,,,,,,,
3925,119489,,,,GJ 1266,,,22.271228,70.940723,22.4719,918.82,-46.55,0,12.12,10.362,M2.0V,1.47,6.600764,-3.205907,21.240018,4.81E-05,8.79E-05,-1.66E-06,5.830593953,1.238149187,4.45E-06,-2.26E-07,GJ 1266,,,1,119489,,0.006240221,,,,,,,,,,,,,,
3926,118044,,,,Gl 52.2,,,1.129663,34.209245,22.4719,1371.08,501.74,0,13.35,11.592,M3,1.59,17.776837,5.417602,12.63408,-7.29E-05,0.00013395,4.52E-05,0.2957451,0.597063962,6.65E-06,2.43E-06,Gl 52.2,,,1,118044,,0.002010018,,,,,,,,,,,,,,
3927,118249,,,,Wo 9124,,,3.737749,24.801052,22.4719,12.94,-48.3,0,10.66,8.902,G1V,0.66,11.387585,16.924976,9.42626,6.00E-08,2.62E-06,-4.78E-06,0.978540476,0.432860024,6.27E-08,-2.34E-07,GJ 9124,,Tau,1,118249,,0.023944182,,,,,,,,,,,,,,
4270,119080,,,,Gl 624.1B,,,16.399638,61.513695,26.8962,-29.97,74.17,0,8.8,6.652,K1V,,-5.218863,-11.718524,23.639907,-1.10E-07,9.35E-06,4.61E-06,4.293415317,1.073616517,-1.45E-07,3.60E-07,Gl 624.1B,,Dra,2,80089,Gl 624.1,0.190195396,,,,,,,,,,,,,,
1800,80089,80331,148387,6132,Gl 624.1A,14Eta Dra,,16.39986,61.514213,28.2326,-16.98,56.68,-13.7,2.73,0.476,G8III,0.91,-5.477258,-12.300885,24.814526,3.37E-06,1.33E-05,-8.62E-06,4.293473371,1.073625554,-8.23E-08,2.75E-07,Eta,14,Dra,1,80089,Gl 624.1,56.18236281,,,,0.809769,0.0949319,5007,11.454,0.978066,,,,,,
192,7540,7554,,,GJ 3102,,,1.622408,-49.195665,22.4871,497.52,113.75,0,10.39,8.63,M0V,1.416,13.389027,6.05572,-17.021512,-1.38E-05,5.33E-05,8.10E-06,0.424745317,-0.858626328,2.41E-06,5.51E-07,,,Phe,1,7540,,0.030760968,,10.437,10.317,0.654,0.012,3846,0.633,0.019,,,,,,
3578,119086,,,,Gl 627B,,,16.481379,18.413357,19.5312,-341.26,379,0,7.85,6.396,K3V,,-7.175058,-17.085835,6.169325,-2.54E-05,2.30E-05,3.41E-05,4.31481489,0.321373708,-1.65E-06,1.84E-06,Gl 627B,,Her,2,80481,Gl 627,0.240768685,,,,,,,,,,,,,,
2524,111630,111983,214731,,,,,22.682965,-46.201997,22.4921,102.14,-20.15,0,9.14,7.38,K4V,1.044,14.650966,-5.261799,-16.234445,2.27E-06,1.10E-05,-1.52E-06,5.938386291,-0.806376962,4.95E-07,-9.77E-08,,,Gru,1,111630,,0.097274722,,,,,,,,,,,,,,
2679,117414,117779,,,Gl 910,,,23.885723,29.018074,22.5175,-71.08,22.9,1.3,9.75,7.987,K6V,1.357,19.682003,-0.589024,10.922918,-2.80E-07,-7.75E-06,2.83E-06,6.253267631,0.506460929,-3.45E-07,1.11E-07,,,Peg,1,117414,,0.055616032,,9.792,9.602,,,,,,,,,,,
1815,80481,80725,148653,,Gl 627A,,,16.481299,18.414055,19.658,-345.93,385.98,-36.2,6.98,5.512,K3V,0.848,-7.221787,-17.196282,6.209502,-1.23E-05,5.59E-05,2.32E-05,4.314793995,0.321385882,-1.68E-06,1.87E-06,,,Her,1,80481,Gl 627,0.543500565,,,,,,,,,,,,,,
3932,119477,,,,NN 4260,,,22.161607,41.033734,22.5225,386.93,229.74,0,12.57,10.807,M3.0V,1.49,15.059478,-7.864256,14.786095,4.97E-06,4.51E-05,1.89E-05,5.801895053,0.71617376,1.88E-06,1.11E-06,GJ 4260,,,1,119477,,0.004141904,,,,,,,,,,,,,,
3110,119097,,,,Gl 630.1A,,,16.572877,57.160243,14.4928,-1125.35,1165.33,-118.6,12.9,12.094,M4.5V,1.6,-2.869043,-7.313399,12.17162,-2.45E-05,0.00015415,-5.75E-05,4.338769019,0.997634447,-5.46E-06,5.65E-06,Gl 630.1A,,,1,119097,Gl 630.1,0.001265902,,,,,,,,,,,,,,
1246,56032,56199,,,Gl 430,,,11.52029,63.157533,22.5276,66.52,25.17,-6,9.98,8.216,K7V,1.315,-10.091957,1.274096,20.100234,4.27E-06,-7.86E-06,-4.23E-06,3.016004923,1.102306894,3.22E-07,1.22E-07,,,UMa,1,56032,,0.045040168,,,,,,,,,,,,,,
1906,83885,84143,155203,6380,Gl 657,Eta Sco,,17.202552,-43.239189,22.5276,22.01,-287.41,-27,3.32,1.556,F5IV,0.441,-3.401345,-16.05484,-15.432267,1.10E-05,4.02E-05,-3.95E-06,4.503617688,-0.754666212,1.07E-07,-1.39E-06,Eta,,Sco,1,83885,,20.77782098,,,,2.10769,0.39947,6724,5.02765,0.458482,,,,,,
230,8848,8867,11373,,GJ 3122,,,1.90171,66.176195,22.5327,-44.93,-139.21,0,8.47,6.706,K3V,1.01,7.996647,4.346431,20.612732,1.46E-05,2.33E-06,-6.14E-06,0.497866392,1.154992497,-2.18E-07,-6.75E-07,,,Cas,1,8848,,0.180967255,,,,,,,,,,,,,,
3111,119098,,,,Gl 630.1B,,,16.573424,57.166948,14.4928,-1125.35,1165.33,0,15,14.194,DQ8,0.49,-2.868675,-7.315549,12.177632,-4.85E-05,9.29E-05,4.44E-05,4.338912264,0.997751459,-5.46E-06,5.65E-06,Gl 630.1B,,,2,119097,Gl 630.1,0.000182978,,,,,,,,,,,,,,
1007,44771,44899,,,,,,9.147799,-34.842708,22.553,240.9,-246.94,0,10.31,8.544,K7V,1.316,-13.584933,12.57225,-12.885104,-6.57E-06,-2.98E-05,-2.22E-05,2.394888225,-0.608119983,1.17E-06,-1.20E-06,,,Pyx,1,44771,,0.033296609,,10.373,10.243,,,,,,,,,,,
