uniqueID,hygIndex,hipIndex,hdIndex,glieseIndex,properName,bayerDesignation,flamsteedDesignation,starConstellation,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ,distanceFromSol,starColor_r,starColor_g,starColor_b,harvardLetter,yerkesClassification,numericValue,starClassification,stellarOrbitalPeriod,escapeVelocity,numberOfCSVPlanets,numberOfPlanets,starNumber,stellarMass,stellarAge,stellarLuminosity,stellarTemperature,stellarRadius,equatorialRotationVelocity,energyRadiated,innerLimitRadius,outerLimitRadius,snowLineRadius,averageOrbitalRadius,orbitalEccentricity,minSeparationToCompanion,maxSeparationToCompanion,innerForbiddenZone,outerForbiddenZone,gasGiantArrangement,numberOfJumpPoints,starSystemID
0058100000,1833.0,1837.0,1910.0,GJ 2004,,,,Scl,18.4607,1.88054,-12.1279,7.76e-06,-2.95e-06,1.14e-05,22.16800000000001,255,210,161,K,V,4.0,K4.000000V,0.0,15809500.0,0,11,0,1.36294,3.7,0.136647,7980.46,2.07966,0,229997000.0,0.136294,54.5176,1.7928400000000002,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,3.0,0058000000
0059100000,1838.0,1842.0,0.0,GJ 3032,,,,Phe,12.3475,1.26013,-15.2692,-5.37e-06,5.2e-05,-5e-08,19.6773,255,204,111,M,V,4.0,M4.000000V,0.0,20651500.0,0,0,0,0.52,10.1,0.0060256,3541.0,0.465,0,8914880.0,0.052000000000000005,20.8,0.37648,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,7.0,0059000000
0060100000,1856.0,1860.0,0.0,GJ 1010A,,,,Cep,4.2408800000000015,0.436015,18.7485,3.92e-06,-7.840000000000001e-05,9.4e-07,19.2271,255,197,111,M,V,2.5,M2.500000V,0.0,20643300.0,0,7,0,0.5329999999999999,9.7,0.00963829,3717.0,0.477,0,10823900.0,0.0533,21.32,0.476148,0.0,0.0,0.18,0.22,0.06,0.66,No Gas Giant,5.0,0060000000
0060200000,117984.0,0.0,0.0,GJ 1010B,,,,,3.46207,0.356392,15.3079,3.19e-06,-6.08e-05,7.1e-07,15.6986,255,204,111,M,V,4.5,M4.500000V,0.0978509,14514400.0,0,0,1,0.302526,9.7,0.000539014,3943.18,0.547666,0,13708800.0,0.0302526,12.101,0.112601,0.2,0.1,0.18,0.22,0.06,0.66,Eccentric Gas Giant,7.0,0060000000
0061100000,1931.0,1936.0,2025.0,Gl 18,,,,Scl,16.1425,1.72743,-8.28153,4.3e-07,5.94e-05,4.89e-06,18.2249,255,205,152,K,V,3.0,K3.000000V,0.0,15082800.0,0,0,0,1.18277,0.2,0.196426,8164.25,1.98282,0,251929000.0,0.118277,47.3107,2.14952,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,8.0,0061000000
0062100000,1949.0,1954.0,2071.0,,,,,Phe,15.9204,1.72312,-22.0276,-5.94e-06,2.72e-05,-2.17e-06,27.2331,255,244,235,G,V,2.0,G2.000000V,0.0,19992900.0,0,9,0,1.01727,1.4,0.797995,5718.34,0.970586,0,60630600.0,0.101727,40.6908,4.33253,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,2.0,0062000000
0063100000,2016.0,2021.0,2151.0,Gl 19,Beta Hydri,Beta Hydri,,Hyi,1.63527,0.184517,-7.27521,7.54e-06,8.159999999999999e-05,-2.03e-05,7.4588,255,239,221,G,V,0.0,G0.000000V,0.0,14584200.0,0,8,0,1.11498,9.3,3.60745,5839.18,1.99919,0,65920300.0,0.111498,44.5992,9.21174,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,8.0,0063000000
0064100000,2069.0,2072.0,2262.0,Gl 20,,Kappa Phoenicis,,Phe,17.1069,1.96447,-16.4436,9.51e-06,1.34e-05,-5.24e-06,23.8095,195,210,255,A,IV,5.0,A5.000000IV,0.0,24598300.0,0,14,0,7.889880000000002,4.9,13.2312,7868.33,4.97293,0,217341000.0,0.788988,315.595,17.6418,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,0064000000
0065100000,2076.0,2081.0,2261.0,,Ankaa,Alpha Phoenicis,,Phe,19.0837,2.19828,-17.4833,2.32e-05,3.2200000000000003e-05,-8.46e-05,25.974,255,209,138,K,II,0.5,K0.500000II,0.0,13751100.0,0,14,0,7.43735,10.3,64.4466,4436.0,15.0,0,21957200.0,0.743735,297.494,38.9351,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,0065000000
0066100000,2114.0,2120.0,0.0,Gl 21,,,,Cep,5.55858,0.654911,15.4975,1.23e-05,-9.45e-06,-4.02e-06,16.4772,255,198,109,M,V,1.0,M1.000000V,0.0,20573300.0,0,8,0,0.5760000000000001,9.1,0.014642,3769.0,0.519,0,11442400.0,0.0576,23.04,0.58687,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,0066000000
0067100000,2420.0,2426.0,0.0,,,,,Cas,7.6808,1.0428,25.9528,-2.13e-05,2.9100000000000013e-05,5.13e-06,27.0856,255,224,188,K,V,8.0,K8.000000V,0.0,17210800.0,0,13,0,1.61282,3.2,0.0357767,9644.79,2.07652,0,490663000.0,0.16128199999999998,64.5128,0.917364,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,0067000000
0068100000,2534.0,2540.0,0.0,GJ 3038,,,,Tuc,11.1884,1.58522,-22.2654,-1.98e-05,6.2e-05,-5.53e-06,24.9688,255,227,196,K,V,7.0,K7.000000V,0.0,16075300.0,0,12,0,1.38906,7.4,0.07495489999999999,9640.9,2.05,0,489871000.0,0.138906,55.5623,1.3278299999999998,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,0068000000
0069100000,2547.0,2552.0,0.0,Gl 22A,,,,Cas,3.85564,0.550293,9.28131,-3.53e-06,8.52e-05,-8.01e-06,10.0654,255,197,111,M,V,2.0,M2.000000V,0.0,20358100.0,0,4,0,0.426,7.0,0.00688018,3730.0,0.392,0,10976100.0,0.0426,17.04,0.402292,0.0,0.0,10.0,30.0,3.33333,90.0,Conventional Gas Giant,7.0,0069000000
0069200000,117993.0,0.0,0.0,Gl 22B,,,,,3.87944,0.5534359999999999,9.33873,-1.28e-06,8.53e-05,-4.49e-06,10.1276,255,195,112,M,V,3.0,M3.000000V,97.4389,14720100.0,0,0,1,0.416608,7.0,0.000979941,5035.51,0.733263,0,36457300.0,0.0416608,16.6643,0.151824,20.0,0.5,10.0,30.0,3.33333,90.0,Eccentric Gas Giant,7.0,0069000000
0070100000,2705.0,2711.0,3158.0,Gl 22.2,,,,Phe,15.3831,2.33087,-20.1838,2.1e-05,3.16e-05,-2.53e-05,25.4842,230,233,255,F,V,6.0,F6.000000V,0.0,18108800.0,0,12,0,1.23971,8.0,3.3450300000000004,6456.21,1.44175,0,98519500.0,0.123971,49.5884,8.87037,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,3.0,0070000000
0071100000,2709.0,2715.0,0.0,,,,,Cet,22.605,3.43,-1.81654,-1.74e-06,1.19e-05,8.7e-07,22.9358,218,224,255,F,IV,9.0,F9.000000IV,0.0,25459700.0,0,14,0,6.85796,7.1,0.0897842,15015.9,4.03496,0,2882790000.0,0.685796,274.318,1.45325,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,6.0,0071000000
0072100000,2736.0,2742.0,3141.0,,,,,And,20.9946,3.23274,19.598,1.11e-05,-2.21e-05,-6.74e-06,28.9017,255,214,161,K,IV,0.0,K0.000000IV,0.0,18977800.0,0,0,0,0.91643,1.25,0.450817,5180.0,0.970417,0,40825400.0,0.091643,36.6572,3.25643,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,0.0,0072000000
0073100000,2738.0,2743.0,3222.0,,,,,Tuc,12.8063,1.97376,-26.212,-8.55e-05,0.00011327,-3.5e-05,29.2398,255,199,142,K,V,2.0,K2.000000V,0.0,20122100.0,0,0,0,0.799376,4.7,0.283139,4981.79,0.75293,0,34926400.0,0.07993760000000001,31.975,2.58072,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,0.0,0073000000
0074100000,2756.0,2762.0,3196.0,Gl 23A,,,13 Ceti,Cet,20.9619,3.2495700000000003,-1.33191,4.63e-06,4.320000000000001e-05,-4.47e-06,21.254,236,239,255,F,V,7.0,F7.000000V,0.0,18516200.0,0,0,0,1.1541,8.5,3.2719,6118.0,1.28378,0,79441900.0,0.11540999999999994,46.1642,8.77287,0.0,0.0,27.0,153.0,9.0,459.0,No Gas Giant,7.0,0074000000
0074200000,117998.0,0.0,0.0,Gl 23B,,,,Cet,20.7594,3.2174,-1.31912,2.35e-06,4.26e-05,-2.68e-06,21.0482,255,237,222,G,V,1.0,G1.000000V,5.8219400000000014,16567600.0,0,0,1,1.53435,8.5,1.06267,10612.2,2.13184,0,719186000.0,0.153435,61.3738,4.99967,4.5,0.7,27.0,153.0,9.0,459.0,No Gas Giant,5.0,0074000000
0075100000,2784.0,2790.0,3277.0,,,,,Phe,21.8665,3.42136,-18.405,-1.7100000000000002e-05,1.3699999999999998e-05,-1.7800000000000002e-05,28.7853,255,247,248,G,V,8.0,G8.000000V,0.0,17854400.0,0,11,0,0.925916,3.3,0.755788,5467.77,1.10772,0,50681900.0,0.0925916,37.0366,4.2164,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,0075000000
0076100000,2935.0,2941.0,3443.0,Gl 25A,,,,Cet,13.7995,2.26871,-6.45215,-7e-07,0.00010748,-9.13e-06,15.4012,255,209,174,K,V,1.0,K1.000000V,0.0,16257400.0,0,0,0,1.01089,10.4,1.22236,5249.86,1.45866,0,43072700.0,0.101089,40.4356,5.36218,0.0,0.0,60.0,340.0,20.0,1020.0,No Gas Giant,7.0,0076000000
0076200000,118001.0,0.0,0.0,Gl 25B,,,,Cet,13.9184,2.28861,-6.50758,5.74e-06,0.000107,-1.12e-05,15.5328,255,247,248,G,V,8.0,G8.000000V,0.051356200000000005,18124300.0,0,0,1,2.02234,10.4,0.578629,12340.0,2.3479,0,1314840000.0,0.202234,80.8934,3.68928,0.2,0.7,60.0,340.0,20.0,1020.0,No Gas Giant,6.0,0076000000
0077100000,3002.0,3008.0,0.0,GJ 3044,,,,Cas,14.2794,2.40588,18.7575,1.3699999999999998e-05,-6.32e-06,-9.58e-06,23.6967,255,198,108,M,V,0.0,M0.000000V,0.0,19901400.0,0,10,0,0.62,8.2,0.0314196,3930.0,0.597,0,13526400.0,0.062,24.8,0.85969,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,0077000000
0078100000,3087.0,3093.0,3651.0,Gl 27,,,54 Piscium,Psc,10.1556,1.76163,4.00836,-1.96e-05,-2.85e-05,-3.07e-05,11.0595,255,202,157,K,V,0.5,K0.500000V,0.0,15448800.0,1,9,0,0.88,3.6,0.473805,5221.0,1.40619,0,42133400.0,0.08800000000000001,35.2,3.33843,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,7.0,0078000000
0079100000,3137.0,3143.0,0.0,Gl 27.1,,,,Phe,16.92,2.98195,-16.7386,-2.75e-05,5.22e-05,-1.85e-05,23.9866,255,204,111,M,V,4.0,M4.000000V,0.0,13876100.0,1,7,0,0.400141,1.15,0.0136773,5509.75,0.792557,0,52256300.0,0.0400141,16.0056,0.567207,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,0079000000
0080100000,3163.0,3170.0,3823.0,Gl 29,,,,Tuc,12.4865,2.22575,-21.493,2.75e-05,0.00011343,2.59e-05,24.9563,255,239,221,G,V,0.0,G0.000000V,0.0,17009300.0,0,0,0,1.08811,6.8,2.39001,6029.69,1.43434,0,74953500.0,0.108811,43.5244,7.49794,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,1.0,0080000000
0081100000,3178.0,3185.0,3795.0,Gl 27.2,,,,Cet,26.0147,4.65112,-11.6585,-8.23e-05,7.57e-05,-2.57e-05,28.885,255,202,157,K,V,0.0,K0.000000V,0.0,15926100.0,0,11,0,0.934637,4.5,2.5421400000000003,5379.0,1.40532,0,47469900.0,0.0934637,37.3855,7.7328899999999985,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,0081000000
0082100000,3196.0,3203.0,3821.0,,,,,Cet,25.8779,4.65517,-3.33682,6.12e-06,1.18e-06,-1.27e-05,26.5041,255,237,222,G,V,1.0,G1.000000V,0.0,20179900.0,0,11,0,1.06261,9.2,0.952357,5848.39,0.995144,0,66337200.0,0.106261,42.5044,4.73306,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,2.0,0082000000
0083100000,3198.0,3206.0,3765.0,Gl 28,,,,And,13.0277,2.3452900000000003,11.1812,-1.9e-05,2.69e-05,-8.53e-05,17.328,255,199,142,K,V,2.0,K2.000000V,0.0,19574400.0,0,0,0,0.8655780000000001,1.35,0.297577,5076.27,0.8615459999999999,0,37652200.0,0.0865578,34.6231,2.64571,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,4.0,0083000000
0084100000,3254.0,3261.0,0.0,GJ 1016,,,,Scl,15.994000000000002,2.92881,-10.8136,-6.92e-06,-3.48e-05,-1.97e-05,19.5274,255,238,221,K,V,9.0,K9.000000V,0.0,20485400.0,0,0,0,0.5920000000000001,2.9,0.0194626,3918.0,0.5379999999999999,0,13361900.0,0.0592,23.68,0.676615,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,5.0,0084000000
0085100000,3355.0,3362.0,0.0,Gl 29.1,,,,And,18.6314,3.5207900000000003,13.5492,-1.0800000000000003e-05,2.84e-05,6.55e-06,23.3046,255,198,109,M,V,1.0,M1.000000V,0.0,19758200.0,0,0,0,0.693,10.9,0.0336357,3685.0,0.677,0,10455900.0,0.0693,27.72,0.889491,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,4.0,0085000000
0086100000,3371.0,3378.0,0.0,,,,,And,26.2266,4.97288,11.1442,-1.14e-05,5.5e-05,2.34e-06,28.9268,255,198,108,M,V,0.0,M0.000000V,0.0,8351150.0,0,7,0,0.204855,5.2,0.017490400000000003,3957.66,1.12022,0,13911300.0,0.0204855,8.194180000000001,0.641419,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,0086000000
0087100000,3411.0,3418.0,0.0,Gl 30,,,,And,16.7783,3.22701,11.4572,-5.69e-06,-2.17e-05,-4.93e-05,20.5719,255,216,181,K,V,5.0,K5.000000V,0.0,15897000.0,0,12,0,1.41806,1.7,0.118686,8992.54,2.14001,0,370801000.0,0.141806,56.7226,1.67087,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,6.0,0087000000
0088100000,3413.0,3419.0,4128.0,Gl 31,Diphda,Beta Ceti,16 Ceti,Cet,27.5836,5.31046,-9.11979,7.82e-06,3.55e-05,2.5e-07,29.5334,255,231,196,G,II,9.5,G9.500000II,0.0,7977350.0,0,0,0,2.8,2.2,116.091,4853.0,16.78,0,31452300.0,0.28,112.0,52.2567,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,1.0,0088000000
0089100000,3485.0,3493.0,0.0,Gl 31.2A,,,,Cet,29.172,5.75229,-10.2072,2.65e-05,4.73e-05,1.75e-05,31.4367,255,227,196,K,V,7.0,K7.000000V,0.0,16300700.0,0,12,0,1.38654,9.0,0.0435311,9413.28,1.99007,0,445222000.0,0.138654,55.4615,1.01191,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,0089000000
0090100000,3490.0,3497.0,4308.0,Gl 31.5,,,,Tuc,8.92218,1.76075,-20.0943,-3.3799999999999995e-05,1.05e-05,-0.00012376,22.0556,255,243,236,G,V,6.0,G6.000000V,0.0,12021000.0,1,10,0,0.83,1.75,1.01672,5685.0,2.19052,0,59228900.0,0.083,33.2,4.89037,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,8.0,0090000000
0091100000,3497.0,3505.0,4247.0,Gl 31.3,,,,Cet,24.3257,4.80999,-10.0216,1.7800000000000002e-05,-5.21e-06,4.7e-06,26.7451,244,241,255,F,V,3.0,F3.000000V,0.0,19498700.0,0,11,0,1.5095299999999998,5.8,5.08628,6972.28,1.51419,0,134002000.0,0.150953,60.3812,10.9381,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,2.0,0091000000
0092100000,3527.0,3535.0,4256.0,Gl 31.4,,,,Cet,21.1396,4.21276,0.6719510000000001,1.28e-05,-2.68e-06,-5.96e-05,21.5657,255,205,152,K,V,3.0,K3.000000V,0.0,15599900.0,0,11,0,1.21566,5.9,0.248657,8055.17,1.90512,0,238732000.0,0.121566,48.6265,2.41848,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,6.0,0092000000
0093100000,3551.0,3559.0,4307.0,GJ 1020,,,18 Ceti,Cet,29.625,5.95705,-6.91018,-1.83e-05,-8.63e-06,-2.72e-05,30.9981,255,239,221,G,V,0.0,G0.000000V,0.0,17320800.0,0,13,0,1.64393,11.1,2.90269,9852.33,2.08978,0,534277000.0,0.164393,65.7573,8.26308,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,0.0,0093000000
0094100000,3575.0,3583.0,4391.0,GJ 1021,,,,Phe,10.0274,2.02916,-11.1852,-6.23e-06,1.25e-05,1.25e-05,15.1584,255,244,235,G,V,3.0,G3.000000V,0.0,20381200.0,0,0,0,1.02559,8.2,0.957635,5916.54,0.9416,0,69483700.0,0.102559,41.0236,4.74615,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,6.0,0094000000
0095100000,3580.0,3588.0,4378.0,Gl 32A,,,,Phe,11.5372,2.33703,-10.5654,-2.8300000000000014e-05,1.7899999999999998e-05,1.34e-05,15.8178,255,216,181,K,V,5.0,K5.000000V,0.0,15979500.0,0,0,0,1.34178,7.1,0.152195,8593.57,2.00403,0,309247000.0,0.134178,53.6711,1.89209,0.0,0.0,0.4,0.4,0.13333299999999998,1.2,Epistellar Gas Giant,6.0,0095000000
0095200000,118017.0,0.0,0.0,Gl 32B,,,,Phe,11.6861,2.36723,-10.702,-2.59e-05,1.36e-05,9.3e-06,16.0231,255,227,196,K,V,7.0,K7.000000V,4.87865,15594700.0,0,9,1,1.34716,7.1,0.0531618,9071.32,2.11258,0,383967000.0,0.134716,53.8864,1.11826,4.0,0.0,0.4,0.4,0.13333299999999998,1.2,No Gas Giant,7.0,0095000000
0096100000,3637.0,3645.0,4449.0,,,,,Cet,28.0822,5.79966,-2.22003,2.3e-05,1.03e-05,-3.97e-05,28.7604,255,202,157,K,V,0.0,K0.000000V,0.0,18118900.0,0,0,0,0.949176,0.25,0.675461,5441.0,1.10264,0,49696600.0,0.0949176,37.967,3.98604,0.0,0.0,24.0,96.0,8.0,288.0,No Gas Giant,1.0,0096000000
0096200000,118020.0,0.0,0.0,Wo 9029B,,,,,19.2138,4.04025,-14.7712,-2.04e-05,-2.51e-05,-3.34e-05,24.57,255,197,111,M,V,2.5,M2.500000V,0.15696,9971890.0,0,0,1,0.146768,0.25,0.000331742,3327.11,0.562897,0,6948320.0,0.0146768,5.8707400000000005,0.0883369,0.3,0.6,24.0,96.0,8.0,288.0,No Gas Giant,3.0,0096000000
0097100000,3749.0,3757.0,0.0,,,,,,23.1524,4.94466,-2.12767,-5.67e-06,2.04e-05,-1.4300000000000005e-05,23.7699,255,197,111,M,V,2.5,M2.500000V,0.0,10070300.0,0,7,0,0.153142,1.5,0.00744732,3571.75,0.575912,0,9228620.0,0.0153142,6.12568,0.418545,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,6.0,0097000000
0098100000,3759.0,3765.0,4628.0,Gl 33,96 G. Psc,,,Psc,7.258369999999997,1.5555,0.6860930000000001,-1.2e-05,2.55e-05,-4.2e-05,7.4549,255,199,142,K,V,2.5,K2.500000V,0.0,19482800.0,0,10,0,0.769424,12.0,0.244794,4937.0,0.7730640000000001,0,33687100.0,0.0769424,30.7769,2.39962,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,0098000000
0099100000,3802.0,3810.0,4676.0,Gl 34.1,,,64 Piscium,Psc,21.9242,4.75806,6.8335300000000005,1.02e-05,1.95e-06,-2.08e-05,23.4522,230,234,255,F,V,8.0,F8.000000V,0.0,18654200.0,0,13,0,3.11563,10.1,4.49159,6272.0,3.41462,0,87747700.0,0.31156300000000003,124.625,10.2788,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,0099000000
0100100000,3805.0,3813.0,0.0,GJ 3059,,,,Phe,13.5198,2.93721,-16.5731,-2.26e-05,2.28e-05,-1.44e-05,21.5889,255,197,111,M,V,2.0,M2.000000V,0.0,19922700.0,0,0,0,0.613,3.7,0.0201558,3878.0,0.589,0,12824600.0,0.0613,24.52,0.6885600000000001,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,5.0,0100000000
0101100000,3814.0,3821.0,4614.0,Gl 34A,,Eta Cassiopeiae,24 Cassiopeiae,Cas,3.09846,0.674227,5.03838,1.11e-05,3.45e-05,-1.5e-06,5.9531,224,229,255,F,V,9.0,F9.000000V,0.0,19077800.0,0,0,0,1.0573,0.15,1.27526,5919.0,1.10787,0,69599300.0,0.10573,42.2918,5.47699,0.0,0.0,12.0,48.0,4.0,144.0,No Gas Giant,8.0,0101000000
0101200000,118021.0,0.0,0.0,Gl 34B,,,,Cas,3.0984,0.673787,5.03855,1.1e-05,3.48e-05,1.26e-06,5.9527,255,227,196,K,V,7.0,K7.000000V,0.0372389,16176900.0,0,0,1,1.37648,0.15,0.0305914,9398.26,2.00598,0,442386000.0,0.137648,55.0591,0.8482850000000001,0.15,0.6,12.0,48.0,4.0,144.0,No Gas Giant,8.0,0101000000
0102100000,3820.0,3829.0,0.0,Gl 35,Van Maanen's Star,,,,4.14696,0.903519,0.400348,5.350000000000001e-05,3.77e-05,-5.06e-05,4.2626,159,181,255,D,,7.5,D7.500000,0.0,152411000.0,0,0,0,0.67,6.8,0.00017832,6110.0,0.011,0,79027200.0,0.067,26.8,0.0647652,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,8.0,0102000000
0103100000,3842.0,3850.0,4747.0,Gl 36,,,,Cet,16.7771,3.67688,-7.36579,-1.26e-06,4.77e-05,7.94e-06,18.6881,255,247,248,G,V,8.0,G8.000000V,0.0,20013300.0,0,12,0,0.9224,2.9,0.4199520000000001,5305.0,0.8782760000000001,0,44911100.0,0.09224,36.896,3.14298,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,0103000000
0104100000,3866.0,3876.0,4635.0,,,,,Cas,7.06842,1.55974,20.3837,-3.73e-05,3.15e-05,-2.04e-05,21.631,255,199,142,K,V,2.5,K2.500000V,0.0,19478200.0,0,11,0,0.8876649999999999,1.3,0.323594,5109.7,0.892279,0,38653900.0,0.0887665,35.5066,2.75894,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,6.0,0104000000
0105100000,3869.0,3879.0,4838.0,,,,,Phe,16.2432,3.58655,-23.4011,3.45e-06,1.34e-05,4.44e-06,28.7109,255,210,161,K,V,4.5,K4.500000V,0.0,16709200.0,0,10,0,1.05171,0.95,0.11376300000000004,6357.76,1.4366,0,92646600.0,0.105171,42.0685,1.63584,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,0105000000
0106100000,3899.0,3909.0,4813.0,Gl 37,,Phi-2 Ceti,19 Ceti,Cet,15.1132,3.35926,-2.90978,8.62e-06,-1.57e-05,-1.87e-05,15.753,236,239,255,F,V,7.0,F7.000000V,0.0,19224400.0,0,12,0,1.20491,1.55,1.84842,6270.16,1.24337,0,87644800.0,0.120491,48.1964,6.593889999999999,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,0106000000
0107100000,3927.0,3937.0,0.0,GJ 3060A,,,,Psc,10.4911,2.35245,4.97176,-1.51e-06,1.13e-05,-2.18e-06,11.8455,255,204,111,M,V,4.0,M4.000000V,0.0,13881100.0,0,8,0,0.396236,0.65,0.00191955,5451.97,0.784254,0,50098700.0,0.0396236,15.8495,0.212492,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,7.0,0107000000
0108100000,3969.0,3979.0,4915.0,,,,,Cet,20.9038,4.74739,-1.89023,-7.12e-06,2.64e-05,-1.24e-05,21.5193,255,241,229,G,V,5.0,G5.000000V,0.0,20023000.0,0,12,0,0.982022,12.2,0.651029,5668.0,0.934142,0,58523600.0,0.0982022,39.2809,3.91329,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,7.0,0108000000
0109100000,3988.0,3998.0,4913.0,Gl 39,,,,Psc,19.7331,4.49797,6.866060000000001,1.36e-05,8.84e-06,-2.410000000000001e-05,21.3721,255,222,195,K,V,6.0,K6.000000V,0.0,15818100.0,0,9,0,1.3623,9.7,0.0815831,8733.65,2.07641,0,329909000.0,0.13623,54.4921,1.38529,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,0109000000
0110100000,4002.0,4012.0,0.0,Gl 38,,,,Cas,9.48222,2.16725,15.7502,-7.020000000000001e-05,0.00012819999999999994,4.66e-06,18.5117,255,198,108,M,V,0.0,M0.000000V,0.0,20636900.0,0,10,0,0.555,0.9,0.016248,3848.0,0.4970000000000001,0,12432300.0,0.0555,22.2,0.618218,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,0110000000
0111100000,4012.0,4022.0,4967.0,Gl 40A,,,,Cet,14.0386,3.21314,-6.08646,-4.13e-06,4.67e-05,-2.54e-05,15.6348,255,216,181,K,V,5.0,K5.000000V,0.0,16426700.0,0,5,0,1.43797,10.9,0.055975800000000006,8755.28,2.03235,0,333190000.0,0.143797,57.5187,1.14747,0.0,0.0,0.75,2.25,0.25,6.75,No Gas Giant,7.0,0111000000
0111200000,118026.0,0.0,0.0,Gl 40B,,,,,13.6434,3.12455,-5.91531,-1.76e-05,4.24e-05,-1.8100000000000006e-05,15.1953,255,195,112,M,V,3.0,M3.000000V,0.0429524,14177400.0,0,2,1,0.391388,10.9,2.42e-05,5069.16,0.74262,0,37441800.0,0.0391388,15.6555,0.0238588,0.15,0.5,0.75,2.25,0.25,6.75,No Gas Giant,8.0,0111000000
0112100000,4051.0,4061.0,0.0,,,,,Psc,29.0778,6.71327,11.2069,-5.5e-07,2.79e-05,-1.53e-05,31.8776,255,227,196,K,V,7.0,K7.000000V,0.0,15981200.0,0,10,0,1.35466,4.9,0.0216172,9060.87,2.02283,0,382200000.0,0.135466,54.1862,0.713086,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,0.0,0112000000
0113100000,4057.0,4067.0,0.0,,,,,Psc,26.6123,6.16302,3.25876,-7.9e-07,5.06e-06,-3.15e-06,27.5103,255,227,196,K,V,7.0,K7.000000V,0.0,15768900.0,0,11,0,1.38724,7.6,0.0125545,9059.35,2.12766,0,381944000.0,0.138724,55.4896,0.543428,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,0.0,0113000000
0114100000,4139.0,4148.0,5133.0,Gl 42,,,,Scl,11.9034,2.80391,-7.162439999999999,-1.47e-05,4.03e-05,5.47e-06,14.1723,255,199,142,K,V,2.5,K2.500000V,0.0,15159300.0,0,10,0,0.913669,4.9,0.241435,5705.02,1.51629,0,60067400.0,0.0913669,36.5468,2.3831,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,8.0,0114000000
