,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,uniqueID,numberOfStars,systemAge,gardenWorldPresent,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ
225,225,225,225,0225000000,1,1.4,0,9.33058,4.9637400000000005,11.3343,3.34e-05,1.7800000000000002e-05,5.42e-05
226,226,226,226,0226000000,1,2.0,0,8.965110000000003,4.8080300000000005,-4.20026,-9.55e-06,4.6e-05,-5.54e-06
227,227,227,227,0227000000,1,8.0,0,14.8726,7.99818,9.58481,-3.66e-06,-6.9e-07,-2.730000000000001e-05
228,228,228,228,0228000000,1,12.7,0,7.99665,4.346430000000002,20.6127,1.46e-05,2.33e-06,-6.14e-06
229,229,229,229,0229000000,1,8.5,0,14.7526,8.063460000000001,6.38916,-4.43e-06,7.15e-06,-1.03e-05
230,230,230,230,0230000000,2,1.35,0,19.1954,10.6358,-27.6961,-2.56e-05,0.0001188,3.61e-05
231,231,231,231,0231000000,1,8.1,0,8.64713,4.81993,-17.3046,-6.900000000000003e-06,4.56e-05,8.77e-06
232,232,232,232,0232000000,1,11.5,0,25.5567,14.2814,12.4579,7.21e-06,-1.0800000000000003e-05,-2.41e-06
233,233,233,233,0233000000,1,0.15,0,14.5074,8.12449,-21.1041,2.16e-06,5.33e-05,1.7100000000000002e-05
234,234,234,234,0234000000,1,1.55,0,20.4089,11.5558,20.6668,7.5e-07,-6.55e-06,2.92e-06
235,235,235,235,0235000000,1,12.5,0,11.4205,6.48195,-28.4433,1.14e-05,3.48e-05,1.25e-05
236,236,236,236,0236000000,1,4.8,0,9.10363,5.1910300000000005,-19.3573,-5.26e-06,2.93e-05,-1.23e-05
237,237,237,237,0237000000,1,0.0,0,18.1411,10.3801,13.6822,-2.07e-05,2.21e-05,-5.56e-05
238,238,238,238,0238000000,2,0.8,0,36.2864,20.7828,2.5715,-2.711e-05,4.69e-05,3.99e-06
239,239,239,239,0239000000,1,8.4,0,5.54701,3.18297,10.4449,-5.01e-06,1.92e-05,-1.3699999999999998e-05
240,240,240,240,0240000000,1,12.4,0,26.4188,15.6971,3.07045,-0.0001698,0.00030638,-0.00010498
241,241,241,241,0241000000,1,1.15,0,24.6151,14.7178,-2.4645,-9.03e-06,1.07e-05,-2.61e-05
242,242,242,242,0242000000,1,1.65,0,21.0734,12.7863,-6.91839,-2.6e-06,1.36e-06,-5.400000000000002e-06
243,243,243,243,0243000000,1,8.2,0,7.44763,4.5229300000000014,-2.76652,-6.15e-05,3.1e-05,3.48e-06
244,244,244,244,0244000000,2,0.15,0,34.4981,21.0168,-21.5347,-2.53e-06,8.8e-05,8.18e-05
245,245,245,245,0245000000,1,10.9,0,6.840439999999999,4.184,-4.66254,1.4300000000000005e-05,-1.91e-05,3.89e-06
246,246,246,246,0246000000,1,0.65,0,20.5455,12.5683,14.3482,1.7800000000000002e-05,-1.64e-05,-1.11e-05
247,247,247,247,0247000000,1,8.7,0,17.6689,10.8811,9.3841,5.33e-06,4.11e-06,-1.4800000000000002e-05
248,248,248,248,0248000000,2,12.0,0,42.2636,26.2564,7.708080000000002,-3.14e-05,-4.16e-05,-7.18e-05
249,249,249,249,0249000000,1,1.7,0,7.26375,4.58919,25.7565,3.65e-06,5.03e-05,-9.88e-06
250,250,250,250,0250000000,1,3.9,0,24.2573,15.3321,-8.41297,-3.73e-05,6.51e-05,1.1e-05
251,251,251,251,0251000000,1,5.0,0,16.1394,10.2426,-4.8934,-3.37e-05,3.74e-05,-3.27e-05
252,252,252,252,0252000000,1,1.35,0,5.7381699999999976,3.67085,-8.35926,-7.699999999999999e-06,0.00012493,-2.05e-05
253,253,253,253,0253000000,1,10.9,0,14.1708,9.11819,-12.0956,-1.94e-06,-2.02e-05,-1.75e-05
254,254,254,254,0254000000,1,2.4,0,24.3715,15.7343,11.3554,-2.19e-05,3.52e-05,-1.75e-06
255,255,255,255,0255000000,1,6.3,0,24.6052,16.0247,11.8533,1.25e-05,-1.29e-05,-8.59e-06
256,256,256,256,0256000000,1,5.6,0,8.70866,5.67439,0.649508,5.11e-05,-7.28e-05,-9.35e-05
257,257,257,257,0257000000,1,4.0,0,14.1787,9.27081,-23.0989,1.11e-05,-1.06e-05,2.56e-06
258,258,258,258,0258000000,1,10.5,0,22.5195,14.7366,10.4447,-7.84e-06,2.21e-05,2.75e-06
259,259,259,259,0259000000,1,0.75,0,21.4046,14.0134,-8.15831,-9e-08,7.69e-05,1.4300000000000005e-05
260,260,260,260,0260000000,1,0.0,0,17.0327,11.1583,17.4947,3.49e-06,1.15e-05,-1.07e-05
261,261,261,261,0261000000,1,0.35,0,17.367,11.4083,-8.0581,-2.0600000000000006e-05,3.53e-05,5.53e-06
262,262,262,262,0262000000,1,5.7,0,16.6389,10.9321,17.0084,2.56e-06,1.05e-05,-9.26e-06
263,263,263,263,0263000000,1,7.9,0,19.7707,13.0393,-16.7109,-1.47e-05,-3.3799999999999995e-05,-4.38e-05
264,264,264,264,0264000000,1,3.5,0,8.8742,5.86779,-6.65847,-6.96e-06,5.08e-05,-5.23e-05
265,265,265,265,0265000000,1,2.3,0,18.8928,12.5317,-1.44034,-5.3e-07,-1.95e-06,-2.39e-05
266,266,266,266,0266000000,1,3.3,0,25.3537,16.9994,4.0155699999999985,-2.660000000000001e-05,5.400000000000001e-05,-6.05e-05
267,267,267,267,0267000000,1,0.9,0,20.4284,13.7023,11.0917,-2.62e-05,5.5e-05,-2.37e-05
268,268,268,268,0268000000,1,0.4,0,6.5937100000000015,4.43447,19.3527,-4.39e-06,6e-05,-1.23e-05
269,269,269,269,0269000000,1,0.0,0,5.85698,3.93978,17.1873,-7.81e-06,5.07e-05,-2.23e-05
270,270,270,270,0270000000,2,11.4,0,35.7638,24.0706,-14.2063,2.11e-06,-1.252e-05,-3.33e-05
271,271,271,271,0271000000,1,5.8,0,10.16,6.8974,-7.37523,-1.92e-05,4.4299999999999986e-05,1.5e-05
272,272,272,272,0272000000,1,3.8,0,7.369210000000002,5.02005,6.06525,-3.2500000000000004e-05,5.07e-05,-1.44e-05
273,273,273,273,0273000000,1,8.9,0,19.7884,13.5256,13.1455,-3.79e-06,1.32e-05,-7.83e-06
274,274,274,274,0274000000,1,7.2,0,11.125,7.61526,-18.5486,-1.6e-07,6.24e-05,2.55e-05
275,275,275,275,0275000000,1,0.0,0,19.1776,13.1738,-16.6675,-1.46e-05,6.09e-05,3.13e-05
276,276,276,276,0276000000,1,10.6,0,20.0606,13.7903,0.7470760000000001,-2.84e-06,5.05e-05,4.47e-05
277,277,277,277,0277000000,1,0.0,0,9.36139,6.4927199999999985,-5.54317,2.27e-05,-5.3e-07,2.14e-05
278,278,278,278,0278000000,1,2.9,0,9.25684,6.43175,-8.42576,-4.19e-06,0.00011289,1.27e-06
279,279,279,279,0279000000,1,8.4,0,16.0938,11.3441,-15.9639,-1.6800000000000002e-05,2.02e-05,-2.56e-06
280,280,280,280,0280000000,1,0.0,0,13.2193,9.36026,21.9386,2.46e-05,-2.71e-05,-3.27e-06
281,281,281,281,0281000000,1,13.3,0,21.2926,15.1515,-3.15299,-2.13e-05,3.13e-05,6.48e-06
282,282,282,282,0282000000,1,1.85,0,23.7157,16.9203,-5.54558,-4.79e-06,2.37e-05,-1.39e-05
283,283,283,283,0283000000,1,0.45,0,6.51445,4.65719,8.85637,-2.95e-05,-5.700000000000001e-06,-2.67e-05
284,284,284,284,0284000000,1,11.2,0,16.3306,11.7069,-8.869060000000003,1.6e-06,2.7e-05,-8.03e-06
285,285,285,285,0285000000,1,0.0,0,21.4421,15.4992,11.0864,-2.61e-06,1.4e-05,-1.46e-05
286,286,286,286,0286000000,1,11.1,0,13.0862,9.4852,18.8123,4e-07,-6.9e-07,7e-08
287,287,287,287,0287000000,1,1.5,0,19.0506,13.9129,-20.3915,-1.11e-05,3.48e-05,1.18e-05
288,288,288,288,0288000000,1,9.0,0,24.9438,18.4623,3.14108,-2.45e-05,4.81e-05,1.35e-05
289,289,289,289,0289000000,1,11.7,0,14.151,10.6158,-10.5916,-2.99e-05,3.35e-05,-6.34e-06
290,290,290,290,0290000000,2,2.1,0,26.8938,20.2229,2.60816,-4.95e-06,1.957e-05,3.73e-05
291,291,291,291,0291000000,2,0.7,0,35.0319,26.5838,27.75800000000001,-8.32e-05,7.06e-05,1.874e-05
292,292,292,292,0292000000,1,6.4,0,21.6796,16.4569,15.6713,3.06e-05,1.07e-05,3.05e-05
293,293,293,293,0293000000,1,0.0,0,20.2491,15.3854,5.44691,-1.99e-06,-9.4e-07,1.01e-05
294,294,294,294,0294000000,3,5.2,0,42.9189,32.5991,-19.6145,-6.929999999999999e-05,0.0001635,5.148e-05
295,295,295,295,0295000000,1,2.0,0,21.0363,16.1822,2.44529,1.88e-05,2.61e-05,-3.5e-07
296,296,296,296,0296000000,1,5.1,0,21.2196,16.535,-7.34595,2.92e-06,-1.07e-05,-1.57e-05
297,297,297,297,0297000000,1,0.0,0,20.2896,15.8644,-7.01918,-2e-05,-2.9e-05,-1.05e-05
298,298,298,298,0298000000,1,5.8,0,22.7153,17.8916,7.76653,7.13e-06,2.75e-06,7.51e-06
299,299,299,299,0299000000,1,11.2,0,5.31165,4.1867,-21.6977,6.69e-06,2.5e-05,6.47e-06
300,300,300,300,0300000000,1,1.0,0,6.5464,5.22481,-8.031080000000001,1.32e-05,1.47e-05,-4.16e-05
301,301,301,301,0301000000,1,6.8,0,9.91744,8.023,4.69845,-2.46e-05,1.46e-06,-1.66e-05
302,302,302,302,0302000000,1,4.9,0,15.1573,12.2755,-8.48949,-5.07e-06,7.11e-06,1.23e-06
303,303,303,303,0303000000,1,0.35,0,22.0302,17.8418,-14.5558,-1.67e-05,2e-06,-2.28e-05
304,304,304,304,0304000000,2,10.7,0,11.0964,8.99939,1.72367,-4.8e-05,0.0001236,0.0001064
305,305,305,305,0305000000,1,11.3,0,20.0375,16.3052,-17.827,-5.6299999999999986e-05,1.49e-05,-4.98e-05
306,306,306,306,0306000000,1,11.7,0,18.679,15.2201,-1.32861,-1.65e-05,3.53e-05,6.12e-06
307,307,307,307,0307000000,1,11.1,0,16.4386,13.4281,-14.6308,-6.12e-06,-7.94e-06,-3.27e-05
308,308,308,308,0308000000,1,10.9,0,6.01074,4.94958,-12.8331,6.27e-06,1.26e-05,7.8e-06
309,309,309,309,0309000000,1,6.7,0,6.826060000000001,5.67815,-14.3132,2.61e-06,1.6e-07,1.31e-06
310,310,310,310,0310000000,2,5.3,0,36.4294,30.4506,-9.98096,-7.09e-06,4.17e-05,-6.04e-05
311,311,311,311,0311000000,1,0.0,0,16.4288,13.8107,-3.57347,5.26e-06,-1.47e-05,-7.52e-06
312,312,312,312,0312000000,1,8.5,0,17.8022,15.0327,0.4875310000000001,4.08e-05,7.609999999999999e-05,2.78e-05
313,313,313,313,0313000000,1,9.0,0,17.2243,14.6116,-0.274253,-9.4e-06,2.35e-05,-1.3800000000000007e-05
314,314,314,314,0314000000,1,8.0,0,14.0373,12.0154,15.6113,-1.77e-06,-4.11e-06,-3.14e-05
315,315,315,315,0315000000,1,11.0,0,8.23347,7.0667800000000005,-13.3039,2.4e-07,3.68e-05,-7.5e-07
316,316,316,316,0316000000,1,9.4,0,4.42157,3.81818,-8.07554,-8.2e-07,1.53e-06,2.7e-07
317,317,317,317,0317000000,3,4.9,0,56.4796,48.6769,4.27772,2.197e-05,-4.820000000000001e-05,-5.520000000000003e-05
318,318,318,318,0318000000,1,6.2,0,13.4724,11.6443,6.28111,-4.35e-06,4.88e-05,8.599999999999999e-06
319,319,319,319,0319000000,1,10.7,0,14.77,12.7908,-20.557,-2.78e-05,-1.09e-05,-7.57e-05
320,320,320,320,0320000000,1,6.7,0,20.4913,17.7951,-4.21568,-6.1e-05,5.600000000000001e-05,-0.00010019
321,321,321,321,0321000000,2,8.1,0,11.0126,9.58927,16.9345,6.64e-06,5.350000000000001e-05,3.2200000000000003e-05
322,322,322,322,0322000000,1,8.5,0,5.10977,4.451980000000002,3.23593,4.47e-06,4.57e-05,1.11e-06
323,323,323,323,0323000000,1,8.6,0,19.0806,16.7248,4.52607,3e-08,4.74e-05,1.72e-06
324,324,324,324,0324000000,1,9.2,0,10.131,8.89275,-4.52944,4.2e-06,3.4e-05,-5.97e-06
325,325,325,325,0325000000,1,6.6,0,12.252,10.8074,16.3082,-2.29e-05,4.1e-05,-9.97e-06
326,326,326,326,0326000000,1,10.5,0,17.4784,15.4981,11.2172,-3.79e-06,3.67e-05,-1.06e-05
327,327,327,327,0327000000,1,9.0,0,11.7256,10.4002,3.26727,-2.72e-06,2.51e-05,-1.36e-05
328,328,328,328,0328000000,1,6.9,0,15.8129,14.0782,-9.02469,-1.7100000000000002e-05,2.85e-05,1.4499999999999993e-05
329,329,329,329,0329000000,1,5.8,0,17.8811,16.0905,13.1764,1.42e-05,-1.7e-05,1.6e-06
330,330,330,330,0330000000,1,0.35,0,21.5411,19.4142,-6.03871,1.43e-06,-1.12e-05,-3.09e-05
331,331,331,331,0331000000,1,3.7,0,16.2934,14.6903,11.2111,-8.46e-06,3.4899999999999995e-05,-8.42e-06
332,332,332,332,0332000000,1,5.8,0,14.7913,13.3357,10.18,-1.55e-05,2.52e-05,-1.05e-05
333,333,333,333,0333000000,1,4.5,0,13.0662,11.9035,23.4757,1.33e-05,2.02e-05,-1.76e-05
334,334,334,334,0334000000,1,8.7,0,5.72596,5.25433,-10.3652,2.36e-05,1.17e-05,1.89e-05
335,335,335,335,0335000000,1,0.2,0,16.0941,14.8272,6.15512,-3.48e-05,1.88e-05,-4.89e-05
336,336,336,336,0336000000,1,9.8,0,19.9391,18.5471,5.11841,1.36e-05,-9.54e-06,-1.82e-05
337,337,337,337,0337000000,1,4.0,0,22.1631,20.6206,-4.3997,-3.23e-06,3.18e-06,-1.36e-06
338,338,338,338,0338000000,1,0.0,0,8.80993,8.22395,8.24882,-4.73e-05,5.22e-05,-8.420000000000001e-05
339,339,339,339,0339000000,1,10.8,0,14.9256,13.9583,-13.5006,3.36e-06,7.340000000000001e-05,-3.35e-05
340,340,340,340,0340000000,1,7.7,0,3.77091,3.52781,-10.439,1.67e-05,9.13e-05,-7.04e-05
341,341,341,341,0341000000,1,11.2,0,9.97711,9.3348,27.2963,-1.09e-05,2.59e-05,-1.77e-05
342,342,342,342,0342000000,1,8.4,0,17.9944,16.8414,12.5443,9.37e-06,1.06e-05,-2.77e-05
343,343,343,343,0343000000,1,0.0,0,7.36773,6.9027699999999985,-2.28817,-1.51e-06,2.6e-05,-1.35e-05
344,344,344,344,0344000000,1,5.8,0,21.2028,19.8916,1.66644,-9.86e-06,1.06e-05,-9.6e-07
345,345,345,345,0345000000,2,8.6,0,34.3505,32.6099,-34.2975,-0.0001163,8.97e-05,-4.08e-05
346,346,346,346,0346000000,1,0.0,0,18.5546,17.8072,7.524669999999999,-1.7100000000000002e-05,2.03e-05,-5.89e-06
347,347,347,347,0347000000,1,1.7,0,18.9163,18.1697,-12.3564,-3.54e-05,2.75e-05,-1.3699999999999998e-05
348,348,348,348,0348000000,3,0.0,0,44.5033,42.8374,31.3014,-2.2e-06,0.0001203,-2.844e-05
349,349,349,349,0349000000,1,2.9,0,9.16356,8.845180000000003,23.4776,-5.32e-06,2.1e-05,2.82e-05
350,350,350,350,0350000000,3,1.15,0,46.0711,44.9715,-29.9818,5.878e-05,6.707e-05,-5.187e-05
351,351,351,351,0351000000,1,10.9,0,18.6041,18.4221,13.2105,1.7199999999999998e-05,1.3800000000000007e-05,3.09e-05
352,352,352,352,0352000000,1,1.0,0,17.0855,17.0924,3.28894,-2.78e-05,2.7399999999999995e-05,2.3e-06
353,353,353,353,0353000000,1,0.0,0,21.8238,21.9387,3.2448200000000003,-2.57e-05,0.00012347,-1.67e-05
354,354,354,354,0354000000,1,8.1,0,6.33144,6.43485,-2.69005,8.97e-06,-1.44e-05,-1.33e-05
355,355,355,355,0355000000,1,7.9,0,13.1717,13.4374,16.5838,-6.36e-06,-3.56e-06,7.93e-06
356,356,356,356,0356000000,1,10.7,0,17.4198,17.7872,-10.8896,5.25e-06,-2.21e-05,-2.71e-06
357,357,357,357,0357000000,1,8.4,0,12.9095,13.1866,9.24467,-5.33e-06,2.81e-05,-1.07e-05
358,358,358,358,0358000000,1,2.6,0,13.0011,13.3034,-6.1036800000000015,-2.39e-05,3.01e-05,1.47e-05
359,359,359,359,0359000000,1,8.3,0,21.4047,22.1356,3.30882,-2.56e-05,2.36e-05,7.23e-06
360,360,360,360,0360000000,1,11.0,0,7.9725899999999985,8.26745,21.3358,-9.89e-06,0.00011174,-3.52e-05
361,361,361,361,0361000000,1,10.1,0,9.95833,10.5348,0.497411,-3.96e-05,-1.99e-06,-6.61e-05
362,362,362,362,0362000000,1,1.2,0,14.2629,15.1427,17.6786,2.11e-05,-5.17e-05,-5.34e-05
363,363,363,363,0363000000,1,5.7,0,20.5111,21.863000000000003,-7.34218,2.88e-06,1.33e-06,-4.09e-05
364,364,364,364,0364000000,1,1.55,0,11.5425,12.3702,-9.07937,1.95e-05,-2.54e-05,-9.8e-06
365,365,365,365,0365000000,1,9.9,0,19.4648,20.8938,-13.1702,-2.85e-05,3.72e-05,1.6899999999999994e-05
366,366,366,366,0366000000,1,1.45,0,14.1894,15.2388,18.0721,1.96e-06,2.57e-06,2.54e-06
367,367,367,367,0367000000,1,12.2,0,7.35182,7.9096899999999986,-18.8347,-8e-06,2.39e-05,6.93e-06
368,368,368,368,0368000000,1,4.1,0,12.8599,13.8399,-8.47993,-5.09e-06,-4.36e-06,-1.4800000000000002e-05
369,369,369,369,0369000000,1,3.7,0,19.7574,21.2667,-13.026,-5.43e-06,-9.63e-06,-2.4e-05
370,370,370,370,0370000000,1,4.2,0,18.2719,19.7447,-12.4804,-1.82e-05,2.81e-05,1.7800000000000002e-05
371,371,371,371,0371000000,1,6.1,0,4.63479,5.0168300000000015,8.029069999999999,-2.27e-05,7.049999999999999e-05,3.55e-05
372,372,372,372,0372000000,1,4.9,0,3.48496,3.77247,20.6618,2.42e-05,5.56e-05,2.1600000000000007e-05
373,373,373,373,0373000000,1,1.35,0,15.0958,16.3971,-20.4092,-1.23e-05,5.600000000000001e-05,3.59e-05
374,374,374,374,0374000000,1,3.7,0,7.44924,8.09484,11.2858,3.39e-05,-1.16e-05,-2.730000000000001e-05
375,375,375,375,0375000000,1,2.5,0,17.194000000000006,18.8056,5.43965,-2.01e-05,2.39e-05,-1.9e-05
376,376,376,376,0376000000,1,10.1,0,11.3527,12.4173,1.74128,1.09e-05,-3.66e-06,-4.5e-05
377,377,377,377,0377000000,2,9.6,0,5.01428,5.49707,-18.986,-8.599999999999999e-06,-1.87e-06,-2.81e-06
378,378,378,378,0378000000,1,7.3,0,14.0843,15.5405,-22.1148,7.49e-06,5.13e-05,4.08e-05
379,379,379,379,0379000000,2,2.9,0,16.5869,18.4337,-13.7382,-2.011e-05,5.01e-05,8.51e-05
380,380,380,380,0380000000,2,2.9,0,29.9617,33.5019,-0.937848,-1.83e-05,4.22e-05,-1.476e-05
381,381,381,381,0381000000,1,7.2,0,11.562,13.1337,22.679,3.45e-05,-1.67e-05,-7.900000000000001e-05
382,382,382,382,0382000000,1,0.55,0,11.3303,12.8907,-8.53673,-3.41e-06,2.660000000000001e-05,1.36e-06
383,383,383,383,0383000000,1,6.1,0,14.7667,16.8066,3.5357300000000005,-4.29e-05,1.8e-05,-4.73e-05
384,384,384,384,0384000000,1,3.6,0,11.1404,12.7151,-17.302,2.14e-05,8.4e-07,8.68e-06
385,385,385,385,0385000000,1,4.4,0,4.256469999999998,4.894830000000002,-28.9923,-3.8e-06,2.05e-05,-1.7e-05
386,386,386,386,0386000000,2,6.3,0,9.62531,11.0946,23.6602,-5e-06,8.72e-05,1.423e-05
387,387,387,387,0387000000,1,6.4,0,16.1228,18.6204,19.3121,-1.97e-05,0.00014876,-0.00012701
388,388,388,388,0388000000,1,2.9,0,16.9736,19.8008,-13.6904,-3.84e-05,2.82e-05,-6.83e-06
389,389,389,389,0389000000,1,3.8,0,14.8583,17.3458,13.7924,1.56e-05,-2.27e-06,-3.47e-06
390,390,390,390,0390000000,1,10.2,0,3.59606,4.20187,-10.6583,-3.3600000000000004e-05,8.05e-05,6.32e-06
391,391,391,391,0391000000,1,3.2,0,12.7052,14.8436,9.21572,-5.18e-05,6.579999999999999e-05,-3.45e-05
392,392,392,392,0392000000,1,0.0,0,12.8754,15.0839,-11.6368,2.81e-06,-2.67e-05,-3.15e-05
393,393,393,393,0393000000,1,11.1,0,8.424489999999999,9.87467,10.2334,-1.06e-05,4.24e-05,-3.82e-05
394,394,394,394,0394000000,1,2.8,0,3.60356,4.2272,-10.6734,-3.3799999999999995e-05,8e-05,6.98e-06
395,395,395,395,0395000000,1,7.7,0,14.3595,16.9079,14.2224,-1.53e-05,2.12e-05,-9.7e-06
396,396,396,396,0396000000,1,2.1,0,10.4898,12.3878,-11.9645,7.41e-06,-1.58e-05,-9.86e-06
397,397,397,397,0397000000,1,9.1,0,16.2731,19.228,-1.25103,-9.03e-06,3.69e-05,-1.36e-05
398,398,398,398,0398000000,1,9.1,0,5.88441,6.97323,0.5373180000000001,3.18e-06,2.22e-05,5.27e-06
399,399,399,399,0399000000,1,11.3,0,2.83924,3.3815,-4.1275,-1.7199999999999998e-05,0.00011797,-4.5e-05
400,400,400,400,0400000000,1,9.3,0,19.7876,23.6838,4.58729,-2.65e-05,2.21e-05,3.8e-07
401,401,401,401,0401000000,1,5.4,0,1.56136,1.88339,13.8282,-3.4899999999999995e-05,1.74e-06,-6.89e-06
402,402,402,402,0402000000,1,8.7,0,9.08389,11.0111,18.49,4.24e-05,-3.87e-06,-1.85e-05
403,403,403,403,0403000000,1,2.8,0,15.9747,19.4807,-14.656,4.87e-06,1.76e-05,2.87e-05
404,404,404,404,0404000000,2,0.3,0,15.7308,19.3008,-29.6666,-2.11e-05,4.57e-05,5.08e-05
405,405,405,405,0405000000,1,11.3,0,11.7036,14.3959,17.8897,6.62e-06,3.21e-05,-3.01e-05
406,406,406,406,0406000000,1,9.4,0,8.407960000000001,10.3449,-11.2162,-1.22e-06,3.95e-06,2.73e-06
407,407,407,407,0407000000,3,2.6,0,33.9872,42.023,23.8171,-3.510000000000001e-05,4.63e-05,-3.16e-05
408,408,408,408,0408000000,1,10.7,0,9.592,11.9509,-1.43878,1.38e-06,-2.57e-05,-5.58e-05
409,409,409,409,0409000000,1,7.5,0,10.6296,13.3228,-15.8861,-3.48e-05,1.4800000000000002e-05,-1.09e-05
410,410,410,410,0410000000,1,3.0,0,15.6121,19.6598,-14.8574,-2.78e-06,4.59e-05,1.7100000000000002e-05
411,411,411,411,0411000000,1,10.9,0,4.6432699999999985,5.88928,-15.0412,-1.7800000000000002e-05,2.44e-05,-6.15e-05
412,412,412,412,0412000000,1,5.2,0,16.5158,20.9951,13.8381,1.3800000000000007e-05,-6.01e-06,-7.299999999999999e-06
413,413,413,413,0413000000,1,1.15,0,7.2423199999999985,9.2592,-4.23316,6.8e-07,5.37e-05,4.18e-06
414,414,414,414,0414000000,1,0.0,0,12.38,15.9725,15.4408,-6.03e-05,0.00014767,-0.00010441
415,415,415,415,0415000000,1,4.5,0,13.2162,17.1198,-4.47035,-9.19e-06,-1.23e-06,-3.19e-05
416,416,416,416,0416000000,2,3.7,0,11.9797,15.5314,-38.3993,-1.651e-05,0.000107,2.431e-05
417,417,417,417,0417000000,1,0.6,0,17.3236,22.4508,-12.6854,-2.25e-05,2.52e-05,1.3800000000000007e-05
418,418,418,418,0418000000,1,0.0,0,13.3571,17.691,5.65922,7.8e-06,1.73e-05,-7.25e-05
419,419,419,419,0419000000,1,0.35,0,4.56915,6.11499,-7.554489999999999,2.2e-07,-2.68e-05,3.08e-05
420,420,420,420,0420000000,1,1.25,0,1.89897,2.54143,-0.528523,2.24e-05,4.58e-06,-2.56e-06
421,421,421,421,0421000000,1,0.8,0,18.2533,24.4934,3.996,8.71e-06,-4.8e-06,-1.04e-05
422,422,422,422,0422000000,1,10.0,0,9.54198,12.8304,27.055,4.3e-06,4.71e-05,-2.380000000000001e-05
423,423,423,423,0423000000,1,2.7,0,12.7377,17.1353,-0.948244,-5.22e-06,3.72e-06,-2.88e-06
424,424,424,424,0424000000,1,6.1,0,5.3396,7.28333,-10.1787,-4.72e-06,3.87e-05,-1.46e-06
425,425,425,425,0425000000,1,10.1,0,17.9492,24.8845,0.314761,-9.64e-06,-2.17e-05,-2.46e-05
426,426,426,426,0426000000,2,8.1,0,19.5702,27.5846,13.231,3.246e-05,1.215e-05,-3.248e-05
427,427,427,427,0427000000,1,8.8,0,14.6059,20.9308,-1.43456,-6.4e-07,0.00014842,-3.34e-05
428,428,428,428,0428000000,1,8.6,0,9.37787,13.4541,-18.1662,-4.55e-06,1.3800000000000007e-05,7.86e-06
429,429,429,429,0429000000,1,7.0,0,13.6628,19.7271,1.51452,7.42e-06,2.19e-06,-2.730000000000001e-05
430,430,430,430,0430000000,1,5.3,0,16.9414,24.6191,-5.64567,-3.97e-05,2.1e-05,-3.83e-05
431,431,431,431,0431000000,1,6.9,0,13.2846,19.4407,7.33087,1.3699999999999998e-05,-7.26e-06,4.09e-06
432,432,432,432,0432000000,2,6.7,0,26.818,39.2993,-21.6461,-1.804e-05,-1.206e-05,-9.55e-05
433,433,433,433,0433000000,1,7.4,0,16.395,24.1027,-6.673260000000001,2.93e-05,-1.87e-05,4.43e-06
434,434,434,434,0434000000,1,9.0,0,5.0065,7.370189999999999,-1.53313,3.54e-06,-1.95e-06,3.2899999999999987e-05
435,435,435,435,0435000000,2,0.3,0,18.4502,27.3065,9.86808,1.386e-05,6.73e-05,-3.61e-05
436,436,436,436,0436000000,1,0.0,0,7.373939999999997,10.9243,-4.56684,-1.5399999999999998e-05,1.46e-05,1e-05
437,437,437,437,0437000000,1,12.6,0,7.02877,10.4356,-9.93012,8.63e-06,4.19e-05,-2.7000000000000004e-06
438,438,438,438,0438000000,1,6.1,0,7.09848,10.5437,-27.0198,-1.89e-05,5.18e-05,-4.22e-05
439,439,439,439,0439000000,1,6.1,0,11.5617,17.2244,14.5113,-1.02e-05,2.85e-05,-1.15e-05
440,440,440,440,0440000000,1,3.4,0,11.39,16.9804,12.86,2.2e-07,5.6e-07,-9.3e-07
441,441,441,441,0441000000,1,5.2,0,9.99618,14.9341,18.6326,-1.7e-05,3.94e-05,6.34e-06
442,442,442,442,0442000000,1,6.5,0,12.2774,18.3488,4.6604800000000015,1.53e-05,8.49e-05,3.08e-05
443,443,443,443,0443000000,2,10.0,0,21.2253,31.8878,-20.2494,-3.155e-05,7.45e-05,1.214e-05
444,444,444,444,0444000000,1,6.3,0,7.2873199999999985,11.045,6.5156300000000025,-1.3e-06,4.83e-05,3.69e-06
445,445,445,445,0445000000,1,6.1,0,8.88912,13.5386,-6.95825,5.19e-06,-1.7e-05,-4.4299999999999986e-05
446,446,446,446,0446000000,2,8.9,0,17.4098,26.5628,28.0283,3.28e-05,0.00027461,-0.0001243
447,447,447,447,0447000000,1,6.8,0,8.81528,13.4955,-0.555074,-1.26e-05,7.37e-06,-2.12e-05
448,448,448,448,0448000000,1,11.1,0,9.1663,14.1106,0.819361,2.7399999999999995e-05,-1.58e-05,-3.52e-05
449,449,449,449,0449000000,3,2.7,0,10.3176,15.8886,48.5353,-5.68e-05,-3.461e-05,3.148e-05
450,450,450,450,0450000000,1,2.8,0,4.66439,7.1841800000000005,21.9447,-3.28e-05,-3.77e-05,1.93e-05
451,451,451,451,0451000000,1,1.45,0,16.4254,25.4259,8.2253,-1.02e-05,1.09e-05,-1.32e-05
452,452,452,452,0452000000,1,1.2,0,14.4874,22.8123,-11.9353,-1.6899999999999994e-05,-5.34e-06,-3.07e-05
